minute_start_utc,in_count,out_count,naive_occupancy_end
2026-01-15T16:53:00Z,3,12,-16
2026-01-15T16:54:00Z,6,8,-18
2026-01-15T16:55:00Z,7,15,-26
2026-01-15T16:56:00Z,7,13,-32
2026-01-15T16:57:00Z,6,16,-42
2026-01-15T16:58:00Z,8,4,-38
2026-01-15T16:59:00Z,7,11,-42
2026-01-15T17:00:00Z,11,8,-39
2026-01-15T17:01:00Z,25,11,-25
2026-01-15T17:02:00Z,6,7,-26
2026-01-15T17:03:00Z,7,13,-32
2026-01-15T17:04:00Z,15,12,-29
2026-01-15T17:05:00Z,15,13,-27
2026-01-15T17:06:00Z,10,12,-29
2026-01-15T17:07:00Z,14,7,-22
2026-01-15T17:08:00Z,9,9,-22
2026-01-15T17:09:00Z,9,11,-24
2026-01-15T17:10:00Z,12,9,-21
2026-01-15T17:11:00Z,15,9,-15
2026-01-15T17:12:00Z,13,12,-14
2026-01-15T17:13:00Z,10,13,-17
2026-01-15T17:14:00Z,19,4,-2
2026-01-15T17:15:00Z,11,9,0
2026-01-15T17:16:00Z,14,9,5
2026-01-15T17:17:00Z,19,9,15
2026-01-15T17:18:00Z,13,10,18
2026-01-15T17:19:00Z,17,9,26
2026-01-15T17:20:00Z,10,8,28
2026-01-15T17:21:00Z,21,5,44
2026-01-15T17:22:00Z,10,11,43
2026-01-15T17:23:00Z,17,10,50
2026-01-15T17:24:00Z,12,6,56
2026-01-15T17:25:00Z,10,12,54
2026-01-15T17:26:00Z,12,9,57
2026-01-15T17:27:00Z,7,9,55
2026-01-15T17:28:00Z,11,9,57
2026-01-15T17:29:00Z,9,13,53
2026-01-15T17:30:00Z,14,13,54
2026-01-15T17:31:00Z,8,11,51
2026-01-15T17:32:00Z,12,9,54
2026-01-15T17:33:00Z,14,10,58
2026-01-15T17:34:00Z,12,11,59
2026-01-15T17:35:00Z,14,14,59
2026-01-15T17:36:00Z,10,9,60
2026-01-15T17:37:00Z,14,13,61
2026-01-15T17:38:00Z,12,15,58
2026-01-15T17:39:00Z,11,6,63
2026-01-15T17:40:00Z,11,13,61
2026-01-15T17:41:00Z,8,9,60
2026-01-15T17:42:00Z,10,16,54
2026-01-15T17:43:00Z,17,13,58
2026-01-15T17:44:00Z,17,10,65
2026-01-15T17:45:00Z,11,11,65
2026-01-15T17:46:00Z,7,5,67
2026-01-15T17:47:00Z,13,15,65
2026-01-15T17:48:00Z,9,8,66
2026-01-15T17:49:00Z,9,8,67
2026-01-15T17:50:00Z,13,8,72
2026-01-15T17:51:00Z,12,14,70
2026-01-15T17:52:00Z,17,6,81
2026-01-15T17:53:00Z,10,6,85
2026-01-15T17:54:00Z,8,9,84
2026-01-15T17:55:00Z,16,9,91
2026-01-15T17:56:00Z,15,10,96
2026-01-15T17:57:00Z,11,8,99
2026-01-15T17:58:00Z,17,8,108
2026-01-15T17:59:00Z,17,10,115
2026-01-15T18:00:00Z,12,6,121
2026-01-15T18:01:00Z,16,7,130
2026-01-15T18:02:00Z,9,3,136
2026-01-15T18:03:00Z,15,15,136
2026-01-15T18:04:00Z,15,14,137
2026-01-15T18:05:00Z,12,9,140
2026-01-15T18:06:00Z,13,12,141
2026-01-15T18:07:00Z,10,9,142
2026-01-15T18:08:00Z,14,13,143
2026-01-15T18:09:00Z,16,8,151
2026-01-15T18:10:00Z,11,6,156
2026-01-15T18:11:00Z,16,16,156
2026-01-15T18:12:00Z,12,12,156
2026-01-15T18:13:00Z,16,12,160
2026-01-15T18:14:00Z,12,9,163
2026-01-15T18:15:00Z,7,9,161
2026-01-15T18:16:00Z,10,13,158
2026-01-15T18:17:00Z,16,12,162
2026-01-15T18:18:00Z,12,8,166
2026-01-15T18:19:00Z,14,15,165
2026-01-15T18:20:00Z,11,12,164
2026-01-15T18:21:00Z,8,7,165
2026-01-15T18:22:00Z,7,10,162
2026-01-15T18:23:00Z,13,8,167
2026-01-15T18:24:00Z,11,9,169
2026-01-15T18:25:00Z,13,13,169
2026-01-15T18:26:00Z,14,2,181
2026-01-15T18:27:00Z,13,11,183
2026-01-15T18:28:00Z,10,9,184
2026-01-15T18:29:00Z,15,11,188
2026-01-15T18:30:00Z,12,18,182
2026-01-15T18:31:00Z,14,11,185
2026-01-15T18:32:00Z,17,5,197
2026-01-15T18:33:00Z,14,10,201
2026-01-15T18:34:00Z,9,10,200
2026-01-15T18:35:00Z,16,11,205
2026-01-15T18:36:00Z,13,13,205
2026-01-15T18:37:00Z,17,16,206
2026-01-15T18:38:00Z,17,12,211
2026-01-15T18:39:00Z,12,9,214
2026-01-15T18:40:00Z,13,17,210
2026-01-15T18:41:00Z,12,5,217
2026-01-15T18:42:00Z,16,11,222
2026-01-15T18:43:00Z,15,15,222
2026-01-15T18:44:00Z,12,12,222
2026-01-15T18:45:00Z,7,13,216
2026-01-15T18:46:00Z,15,8,223
2026-01-15T18:47:00Z,20,12,231
2026-01-15T18:48:00Z,16,13,234
2026-01-15T18:49:00Z,14,7,241
2026-01-15T18:50:00Z,15,14,242
2026-01-15T18:51:00Z,14,13,243
2026-01-15T18:52:00Z,10,6,247
2026-01-15T18:53:00Z,16,10,253
2026-01-15T18:54:00Z,14,6,261
2026-01-15T18:55:00Z,16,10,267
2026-01-15T18:56:00Z,6,9,264
2026-01-15T18:57:00Z,14,9,269
2026-01-15T18:58:00Z,11,8,272
2026-01-15T18:59:00Z,10,12,270
2026-01-15T19:00:00Z,10,5,275
2026-01-15T19:01:00Z,13,6,282
2026-01-15T19:02:00Z,16,7,291
2026-01-15T19:03:00Z,12,7,296
2026-01-15T19:04:00Z,14,12,298
2026-01-15T19:05:00Z,15,11,302
2026-01-15T19:06:00Z,11,6,307
2026-01-15T19:07:00Z,12,10,309
2026-01-15T19:08:00Z,12,7,314
2026-01-15T19:09:00Z,8,9,313
2026-01-15T19:10:00Z,12,12,313
2026-01-15T19:11:00Z,10,10,313
2026-01-15T19:12:00Z,13,9,317
2026-01-15T19:13:00Z,14,9,322
2026-01-15T19:14:00Z,14,12,324
2026-01-15T19:15:00Z,12,11,325
2026-01-15T19:16:00Z,16,12,329
2026-01-15T19:17:00Z,14,5,338
2026-01-15T19:18:00Z,11,10,339
2026-01-15T19:19:00Z,14,9,344
2026-01-15T19:20:00Z,12,6,350
2026-01-15T19:21:00Z,11,10,351
2026-01-15T19:22:00Z,17,12,356
2026-01-15T19:23:00Z,17,16,357
2026-01-15T19:24:00Z,9,8,358
2026-01-15T19:25:00Z,13,14,357
2026-01-15T19:26:00Z,11,8,360
2026-01-15T19:27:00Z,13,16,357
2026-01-15T19:28:00Z,11,6,362
2026-01-15T19:29:00Z,6,7,361
2026-01-15T19:30:00Z,11,11,361
2026-01-15T19:31:00Z,17,12,366
2026-01-15T19:32:00Z,12,11,367
2026-01-15T19:33:00Z,9,8,368
2026-01-15T19:34:00Z,9,10,367
2026-01-15T19:35:00Z,9,5,371
2026-01-15T19:36:00Z,11,10,372
2026-01-15T19:37:00Z,11,8,375
2026-01-15T19:38:00Z,16,10,381
2026-01-15T19:39:00Z,7,16,372
2026-01-15T19:40:00Z,16,9,379
2026-01-15T19:41:00Z,15,12,382
2026-01-15T19:42:00Z,13,12,383
2026-01-15T19:43:00Z,12,9,386
2026-01-15T19:44:00Z,13,11,388
2026-01-15T19:45:00Z,9,4,393
2026-01-15T19:46:00Z,11,13,391
2026-01-15T19:47:00Z,12,8,395
2026-01-15T19:48:00Z,8,11,392
2026-01-15T19:49:00Z,8,10,390
2026-01-15T19:50:00Z,11,8,393
2026-01-15T19:51:00Z,12,9,396
2026-01-15T19:52:00Z,7,8,395
2026-01-15T19:53:00Z,10,13,392
2026-01-15T19:54:00Z,11,12,391
2026-01-15T19:55:00Z,5,12,384
2026-01-15T19:56:00Z,24,20,388
2026-01-15T19:57:00Z,13,14,387
2026-01-15T19:58:00Z,12,11,388
2026-01-15T19:59:00Z,16,16,388
2026-01-15T20:00:00Z,6,13,381
2026-01-15T20:01:00Z,11,10,382
2026-01-15T20:02:00Z,7,11,378
2026-01-15T20:03:00Z,10,12,376
2026-01-15T20:04:00Z,11,20,367
2026-01-15T20:05:00Z,6,9,364
2026-01-15T20:06:00Z,6,17,353
2026-01-15T20:07:00Z,11,9,355
2026-01-15T20:08:00Z,8,11,352
2026-01-15T20:09:00Z,7,15,344
2026-01-15T20:10:00Z,8,11,341
2026-01-15T20:11:00Z,2,10,333
2026-01-15T20:12:00Z,6,15,324
2026-01-15T20:13:00Z,4,9,319
2026-01-15T20:14:00Z,6,13,312
2026-01-15T20:15:00Z,8,8,312
2026-01-15T20:16:00Z,9,6,315
2026-01-15T20:17:00Z,10,13,312
2026-01-15T20:18:00Z,4,10,306
2026-01-15T20:19:00Z,9,11,304
2026-01-15T20:20:00Z,7,7,304
2026-01-15T20:21:00Z,6,11,299
2026-01-15T20:22:00Z,6,15,290
2026-01-15T20:23:00Z,6,8,288
2026-01-15T20:24:00Z,4,8,284
2026-01-15T20:25:00Z,12,9,287
2026-01-15T20:26:00Z,9,9,287
2026-01-15T20:27:00Z,8,15,280
2026-01-15T20:28:00Z,10,15,275
2026-01-15T20:29:00Z,7,12,270
2026-01-15T20:30:00Z,9,10,269
2026-01-15T20:31:00Z,9,20,258
2026-01-15T20:32:00Z,3,12,249
2026-01-15T20:33:00Z,6,19,236
2026-01-15T20:34:00Z,6,12,230
2026-01-15T20:35:00Z,9,14,225
2026-01-15T20:36:00Z,5,9,221
2026-01-15T20:37:00Z,12,12,221
2026-01-15T20:38:00Z,8,15,214
2026-01-15T20:39:00Z,8,16,206
2026-01-15T20:40:00Z,6,7,205
2026-01-15T20:41:00Z,8,4,209
2026-01-15T20:42:00Z,8,15,202
2026-01-15T20:43:00Z,5,15,192
2026-01-15T20:44:00Z,4,16,180
2026-01-15T20:45:00Z,4,14,170
2026-01-15T20:46:00Z,7,8,169
2026-01-15T20:47:00Z,12,10,171
2026-01-15T20:48:00Z,4,12,163
2026-01-15T20:49:00Z,6,11,158
2026-01-15T20:50:00Z,11,8,161
2026-01-15T20:51:00Z,7,9,159
2026-01-15T20:52:00Z,7,14,152
2026-01-15T20:53:00Z,4,11,145
2026-01-15T20:54:00Z,8,15,138
2026-01-15T20:55:00Z,8,13,133
2026-01-15T20:56:00Z,8,10,131
2026-01-15T20:57:00Z,10,4,137
2026-01-15T20:58:00Z,11,17,131
2026-01-15T20:59:00Z,9,14,126
2026-01-15T21:00:00Z,5,11,120
2026-01-15T21:01:00Z,5,11,114
2026-01-15T21:02:00Z,5,9,110
2026-01-15T21:03:00Z,8,6,112
2026-01-15T21:04:00Z,7,10,109
2026-01-15T21:05:00Z,9,8,110
2026-01-15T21:06:00Z,6,13,103
2026-01-15T21:07:00Z,9,12,100
2026-01-15T21:08:00Z,12,14,98
2026-01-15T21:09:00Z,9,14,93
2026-01-15T21:10:00Z,10,7,96
2026-01-15T21:11:00Z,7,16,87
2026-01-15T21:12:00Z,5,13,79
2026-01-15T21:13:00Z,11,12,78
2026-01-15T21:14:00Z,9,12,75
2026-01-15T21:15:00Z,12,14,73
2026-01-15T21:16:00Z,6,17,62
2026-01-15T21:17:00Z,9,9,62
2026-01-15T21:18:00Z,7,7,62
2026-01-15T21:19:00Z,6,10,58
2026-01-15T21:20:00Z,6,12,52
2026-01-15T21:21:00Z,6,10,48
2026-01-15T21:22:00Z,7,6,49
2026-01-15T21:23:00Z,7,13,43
2026-01-15T21:24:00Z,7,9,41
2026-01-15T21:25:00Z,8,12,37
2026-01-15T21:26:00Z,5,15,27
2026-01-15T21:27:00Z,6,11,22
2026-01-15T21:28:00Z,8,11,19
2026-01-15T21:29:00Z,3,12,10
2026-01-15T21:30:00Z,8,5,13
2026-01-15T21:31:00Z,19,17,15
2026-01-15T21:32:00Z,9,14,10
2026-01-15T21:33:00Z,7,13,4
2026-01-15T21:34:00Z,6,12,-2
2026-01-15T21:35:00Z,8,5,1
2026-01-15T21:36:00Z,8,10,-1
2026-01-15T21:37:00Z,7,4,2
2026-01-15T21:38:00Z,7,11,-2
2026-01-15T21:39:00Z,6,9,-5
2026-01-15T21:40:00Z,7,10,-8
2026-01-15T21:41:00Z,4,15,-19
2026-01-15T21:42:00Z,7,11,-23
2026-01-15T21:43:00Z,3,13,-33
2026-01-15T21:44:00Z,7,13,-39
2026-01-15T21:45:00Z,6,8,-41
2026-01-15T21:46:00Z,9,8,-40
2026-01-15T21:47:00Z,9,8,-39
2026-01-15T21:48:00Z,6,12,-45
2026-01-15T21:49:00Z,4,18,-59
2026-01-15T21:50:00Z,8,17,-68
2026-01-15T21:51:00Z,4,7,-71
2026-01-15T21:52:00Z,7,9,-73
2026-01-15T21:53:00Z,7,11,-77
2026-01-15T21:54:00Z,6,8,-79
2026-01-15T21:55:00Z,7,9,-81
2026-01-15T21:56:00Z,15,15,-81
2026-01-15T21:57:00Z,5,15,-91
2026-01-15T21:58:00Z,8,14,-97
2026-01-15T21:59:00Z,4,10,-103
2026-01-15T22:00:00Z,0,6,-109
2026-01-15T22:01:00Z,0,13,-122
2026-01-15T22:02:00Z,0,11,-133
2026-01-15T22:03:00Z,0,10,-143
2026-01-15T22:04:00Z,0,11,-154
2026-01-15T22:05:00Z,0,15,-169
2026-01-15T22:06:00Z,0,7,-176
2026-01-15T22:07:00Z,0,11,-187
2026-01-15T22:08:00Z,0,12,-199
2026-01-15T22:09:00Z,0,10,-209
2026-01-15T22:10:00Z,0,15,-224
2026-01-15T22:11:00Z,0,11,-235
2026-01-15T22:12:00Z,0,13,-248
2026-01-15T22:13:00Z,0,10,-258
2026-01-15T22:14:00Z,0,6,-264
2026-01-15T22:15:00Z,0,11,-275
2026-01-15T22:16:00Z,0,11,-286
2026-01-15T22:17:00Z,0,12,-298
2026-01-15T22:18:00Z,0,10,-308
2026-01-15T22:19:00Z,0,11,-319
2026-01-15T22:20:00Z,0,8,-327
2026-01-15T22:21:00Z,0,13,-340
2026-01-15T22:22:00Z,0,8,-348
2026-01-15T22:23:00Z,0,14,-362
2026-01-15T22:24:00Z,0,18,-380
2026-01-15T22:25:00Z,0,11,-391
2026-01-15T22:26:00Z,0,10,-401
2026-01-15T22:27:00Z,0,10,-411
2026-01-15T22:28:00Z,0,7,-418
2026-01-15T22:29:00Z,0,9,-427
2026-01-15T22:30:00Z,0,6,-433
2026-01-15T22:31:00Z,0,15,-448
2026-01-15T22:32:00Z,0,7,-455
2026-01-15T22:33:00Z,0,13,-468
2026-01-15T22:34:00Z,0,8,-476
2026-01-15T22:35:00Z,0,10,-486
2026-01-15T22:36:00Z,0,14,-500
2026-01-15T22:37:00Z,0,10,-510
2026-01-15T22:38:00Z,0,14,-524
2026-01-15T22:39:00Z,0,8,-532
2026-01-15T22:40:00Z,0,7,-539
2026-01-15T22:41:00Z,0,11,-550
2026-01-15T22:42:00Z,0,13,-563
2026-01-15T22:43:00Z,0,12,-575
2026-01-15T22:44:00Z,0,11,-586
2026-01-15T22:45:00Z,0,16,-602
2026-01-15T22:46:00Z,0,13,-615
2026-01-15T22:47:00Z,0,8,-623
2026-01-15T22:48:00Z,0,11,-634
2026-01-15T22:49:00Z,0,12,-646
2026-01-15T22:50:00Z,0,8,-654
2026-01-15T22:51:00Z,0,12,-666
2026-01-15T22:52:00Z,0,7,-673
2026-01-15T22:53:00Z,0,6,-679
2026-01-15T22:54:00Z,0,9,-688
2026-01-15T22:55:00Z,0,4,-692
2026-01-15T22:56:00Z,0,8,-700
