pax_id,in_ts_utc,out_ts_utc,wait_seconds
1116,2026-01-15T08:54:29.636627Z,2026-01-15T08:54:43.275847Z,13.639
1117,2026-01-15T08:54:30.451939Z,2026-01-15T08:55:04.014336Z,33.562
1118,2026-01-15T08:54:30.861848Z,2026-01-15T08:55:05.956354Z,35.095
1119,2026-01-15T08:54:42.240793Z,2026-01-15T08:55:24.096588Z,41.856
1120,2026-01-15T08:54:46.378064Z,2026-01-15T08:55:31.233716Z,44.856
1121,2026-01-15T08:54:47.233546Z,2026-01-15T08:55:42.061988Z,54.828
1122,2026-01-15T08:54:55.194867Z,2026-01-15T08:55:45.980590Z,50.786
1123,2026-01-15T08:54:57.750290Z,2026-01-15T08:56:02.300901Z,64.551
1124,2026-01-15T08:55:03.166204Z,2026-01-15T08:56:07.108447Z,63.942
1125,2026-01-15T08:55:07.851877Z,2026-01-15T08:56:08.907927Z,61.056
1126,2026-01-15T08:55:30.282941Z,2026-01-15T08:56:17.412149Z,47.129
1127,2026-01-15T08:55:32.898154Z,2026-01-15T08:56:25.392160Z,52.494
1128,2026-01-15T08:55:43.482020Z,2026-01-15T08:56:29.978123Z,46.496
1129,2026-01-15T08:56:01.999364Z,2026-01-15T08:56:32.237545Z,30.238
1130,2026-01-15T08:56:02.928891Z,2026-01-15T08:56:39.924946Z,36.996
1131,2026-01-15T08:56:13.568520Z,2026-01-15T08:56:41.654828Z,28.086
1132,2026-01-15T08:56:35.879214Z,2026-01-15T08:56:53.476805Z,17.598
1133,2026-01-15T08:56:45.253939Z,2026-01-15T08:56:54.741965Z,9.488
1134,2026-01-15T08:56:47.389964Z,2026-01-15T08:57:05.545658Z,18.156
1135,2026-01-15T08:56:53.043799Z,2026-01-15T08:57:10.700474Z,17.657
1136,2026-01-15T08:56:55.815974Z,2026-01-15T08:57:18.293346Z,22.477
1137,2026-01-15T08:56:56.832219Z,2026-01-15T08:57:34.639309Z,37.807
1138,2026-01-15T08:56:57.105972Z,2026-01-15T08:57:38.804122Z,41.698
1139,2026-01-15T08:57:21.093368Z,2026-01-15T08:57:45.816789Z,24.723
1140,2026-01-15T08:57:29.705180Z,2026-01-15T08:57:53.351619Z,23.646
1141,2026-01-15T08:57:43.600425Z,2026-01-15T08:58:09.723904Z,26.123
1142,2026-01-15T08:57:44.212666Z,2026-01-15T08:58:38.637222Z,54.425
1143,2026-01-15T08:57:50.448730Z,2026-01-15T08:59:05.216917Z,74.768
1144,2026-01-15T08:58:01.216708Z,2026-01-15T08:59:22.775815Z,81.559
1145,2026-01-15T08:58:02.564905Z,2026-01-15T08:59:31.119562Z,88.555
1146,2026-01-15T08:58:25.166972Z,2026-01-15T08:59:38.222386Z,73.055
1147,2026-01-15T08:58:26.082330Z,2026-01-15T08:59:39.222386Z,73.14
1148,2026-01-15T08:58:33.627261Z,2026-01-15T08:59:42.968667Z,69.341
1149,2026-01-15T08:58:40.256549Z,2026-01-15T08:59:44.811409Z,64.555
1150,2026-01-15T08:58:51.992265Z,2026-01-15T08:59:46.969667Z,54.977
1151,2026-01-15T08:59:17.320783Z,2026-01-15T08:59:51.917483Z,34.597
1152,2026-01-15T08:59:54.273715Z,2026-01-15T08:59:58.038047Z,3.764
1153,2026-01-15T08:59:56.454785Z,2026-01-15T08:59:59.038047Z,2.583
1154,2026-01-15T09:00:07.260020Z,2026-01-15T09:00:10.755154Z,3.495
1155,2026-01-15T09:00:14.422145Z,2026-01-15T09:00:22.774270Z,8.352
1156,2026-01-15T09:00:36.052872Z,2026-01-15T09:00:44.034743Z,7.982
1157,2026-01-15T09:00:37.821148Z,2026-01-15T09:00:58.587566Z,20.766
1158,2026-01-15T09:00:39.225167Z,2026-01-15T09:01:06.228309Z,27.003
1159,2026-01-15T09:00:43.117769Z,2026-01-15T09:01:10.199525Z,27.082
1160,2026-01-15T09:00:54.945151Z,2026-01-15T09:01:18.136536Z,23.191
1161,2026-01-15T09:01:07.232576Z,2026-01-15T09:01:41.788942Z,34.556
1162,2026-01-15T09:01:07.977689Z,2026-01-15T09:01:47.027684Z,39.05
1163,2026-01-15T09:01:15.984877Z,2026-01-15T09:01:51.258032Z,35.273
1164,2026-01-15T09:01:28.485345Z,2026-01-15T09:02:12.679195Z,44.194
1165,2026-01-15T09:01:35.412792Z,2026-01-15T09:02:24.471193Z,49.058
1166,2026-01-15T09:01:36.907450Z,2026-01-15T09:02:29.797428Z,52.89
1167,2026-01-15T09:01:46.369047Z,2026-01-15T09:02:33.478782Z,47.11
1168,2026-01-15T09:01:52.350592Z,2026-01-15T09:02:34.905745Z,42.555
1169,2026-01-15T09:01:58.399231Z,2026-01-15T09:02:44.558602Z,46.159
1170,2026-01-15T09:01:58.873101Z,2026-01-15T09:03:01.411988Z,62.539
1171,2026-01-15T09:02:04.778163Z,2026-01-15T09:03:05.325171Z,60.547
1172,2026-01-15T09:02:09.680773Z,2026-01-15T09:03:18.331702Z,68.651
1173,2026-01-15T09:02:27.613477Z,2026-01-15T09:03:41.183359Z,73.57
1174,2026-01-15T09:02:35.241815Z,2026-01-15T09:03:43.215740Z,67.974
1175,2026-01-15T09:02:43.375278Z,2026-01-15T09:03:54.251975Z,70.877
1176,2026-01-15T09:02:49.757182Z,2026-01-15T09:03:55.976901Z,66.22
1177,2026-01-15T09:02:55.009585Z,2026-01-15T09:04:20.054098Z,85.045
1178,2026-01-15T09:03:15.533775Z,2026-01-15T09:04:24.960745Z,69.427
1179,2026-01-15T09:03:21.757919Z,2026-01-15T09:04:25.960745Z,64.203
1180,2026-01-15T09:03:26.433149Z,2026-01-15T09:04:28.584855Z,62.152
1181,2026-01-15T09:03:27.755393Z,2026-01-15T09:04:31.402184Z,63.647
1182,2026-01-15T09:03:27.911513Z,2026-01-15T09:05:11.303247Z,103.392
1183,2026-01-15T09:03:38.656178Z,2026-01-15T09:05:16.476118Z,97.82
1184,2026-01-15T09:03:41.539230Z,2026-01-15T09:05:17.476118Z,95.937
1185,2026-01-15T09:03:47.393021Z,2026-01-15T09:05:19.656036Z,92.263
1186,2026-01-15T09:03:50.279276Z,2026-01-15T09:05:31.395887Z,101.117
1187,2026-01-15T09:03:58.059644Z,2026-01-15T09:05:38.859871Z,100.8
1188,2026-01-15T09:03:59.009090Z,2026-01-15T09:05:40.782480Z,101.773
1189,2026-01-15T09:04:00.901345Z,2026-01-15T09:05:43.961716Z,103.06
1190,2026-01-15T09:04:13.169019Z,2026-01-15T09:05:53.465532Z,100.297
1191,2026-01-15T09:04:20.281919Z,2026-01-15T09:06:04.977394Z,104.695
1192,2026-01-15T09:04:31.531326Z,2026-01-15T09:06:06.407760Z,94.876
1193,2026-01-15T09:04:42.465711Z,2026-01-15T09:06:20.816612Z,98.351
1194,2026-01-15T09:04:58.816097Z,2026-01-15T09:06:23.508067Z,84.692
1195,2026-01-15T09:05:03.415152Z,2026-01-15T09:06:28.044954Z,84.63
1196,2026-01-15T09:05:12.322264Z,2026-01-15T09:06:31.880678Z,79.558
1197,2026-01-15T09:05:20.359175Z,2026-01-15T09:06:45.960208Z,85.601
1198,2026-01-15T09:05:26.661103Z,2026-01-15T09:06:48.699585Z,82.038
1199,2026-01-15T09:05:29.533539Z,2026-01-15T09:06:54.631673Z,85.098
1200,2026-01-15T09:05:45.433756Z,2026-01-15T09:06:59.562870Z,74.129
1201,2026-01-15T09:05:49.161583Z,2026-01-15T09:07:05.432611Z,76.271
1202,2026-01-15T09:05:50.009045Z,2026-01-15T09:07:14.935386Z,84.926
1203,2026-01-15T09:05:52.941669Z,2026-01-15T09:07:30.974239Z,98.033
1204,2026-01-15T09:05:54.380579Z,2026-01-15T09:07:35.734938Z,101.354
1205,2026-01-15T09:05:58.107568Z,2026-01-15T09:07:47.426984Z,109.319
1206,2026-01-15T09:06:02.215664Z,2026-01-15T09:07:50.917718Z,108.702
1207,2026-01-15T09:06:12.241394Z,2026-01-15T09:07:54.621394Z,102.38
1208,2026-01-15T09:06:27.770081Z,2026-01-15T09:07:56.177370Z,88.407
1209,2026-01-15T09:06:43.488599Z,2026-01-15T09:07:59.231408Z,75.743
1210,2026-01-15T09:06:47.148261Z,2026-01-15T09:08:08.028894Z,80.881
1211,2026-01-15T09:06:47.282489Z,2026-01-15T09:08:10.188749Z,82.906
1212,2026-01-15T09:06:47.893481Z,2026-01-15T09:08:13.484812Z,85.591
1213,2026-01-15T09:06:52.475860Z,2026-01-15T09:08:14.484812Z,82.009
1214,2026-01-15T09:07:06.141704Z,2026-01-15T09:08:18.671853Z,72.53
1215,2026-01-15T09:07:12.857524Z,2026-01-15T09:08:22.520479Z,69.663
1216,2026-01-15T09:07:22.017264Z,2026-01-15T09:08:24.916417Z,62.899
1217,2026-01-15T09:07:24.079543Z,2026-01-15T09:08:25.916417Z,61.837
1218,2026-01-15T09:07:27.327022Z,2026-01-15T09:08:26.916417Z,59.589
1219,2026-01-15T09:07:31.044968Z,2026-01-15T09:08:37.656380Z,66.611
1220,2026-01-15T09:07:34.313523Z,2026-01-15T09:08:44.764995Z,70.451
1221,2026-01-15T09:07:42.681212Z,2026-01-15T09:09:03.103391Z,80.422
1222,2026-01-15T09:08:10.354687Z,2026-01-15T09:09:04.103391Z,53.749
1223,2026-01-15T09:08:16.119073Z,2026-01-15T09:09:31.992317Z,75.873
1224,2026-01-15T09:08:16.352124Z,2026-01-15T09:09:44.353906Z,88.002
1225,2026-01-15T09:08:32.394585Z,2026-01-15T09:09:47.795266Z,75.401
1226,2026-01-15T09:08:36.273480Z,2026-01-15T09:09:52.510988Z,76.238
1227,2026-01-15T09:08:42.863345Z,2026-01-15T09:09:55.934539Z,73.071
1228,2026-01-15T09:08:42.924060Z,2026-01-15T09:10:18.125689Z,95.202
1229,2026-01-15T09:08:43.835711Z,2026-01-15T09:10:25.162529Z,101.327
1230,2026-01-15T09:08:49.111994Z,2026-01-15T09:10:26.162529Z,97.051
1231,2026-01-15T09:09:04.773794Z,2026-01-15T09:10:28.931502Z,84.158
1232,2026-01-15T09:09:10.291188Z,2026-01-15T09:10:32.418272Z,82.127
1233,2026-01-15T09:09:19.021095Z,2026-01-15T09:10:37.875860Z,78.855
1234,2026-01-15T09:09:20.476161Z,2026-01-15T09:10:43.675049Z,83.199
1235,2026-01-15T09:09:22.566533Z,2026-01-15T09:10:58.528956Z,95.962
1236,2026-01-15T09:10:00.034051Z,2026-01-15T09:11:01.388069Z,61.354
1237,2026-01-15T09:10:04.924931Z,2026-01-15T09:11:13.895608Z,68.971
1238,2026-01-15T09:10:10.901262Z,2026-01-15T09:11:23.367781Z,72.467
1239,2026-01-15T09:10:14.312904Z,2026-01-15T09:11:30.910760Z,76.598
1240,2026-01-15T09:10:15.107543Z,2026-01-15T09:11:40.381545Z,85.274
1241,2026-01-15T09:10:19.206127Z,2026-01-15T09:11:56.276729Z,97.071
1242,2026-01-15T09:10:20.011030Z,2026-01-15T09:12:09.152870Z,109.142
1243,2026-01-15T09:10:23.954108Z,2026-01-15T09:12:16.730801Z,112.777
1244,2026-01-15T09:10:26.410492Z,2026-01-15T09:12:17.730801Z,111.32
1245,2026-01-15T09:10:26.480802Z,2026-01-15T09:12:18.730801Z,112.25
1246,2026-01-15T09:10:29.016166Z,2026-01-15T09:12:19.730801Z,110.715
1247,2026-01-15T09:10:35.542344Z,2026-01-15T09:12:20.730801Z,105.188
1248,2026-01-15T09:10:43.559830Z,2026-01-15T09:12:22.314685Z,98.755
1249,2026-01-15T09:10:44.008231Z,2026-01-15T09:12:26.306279Z,102.298
1250,2026-01-15T09:10:46.270899Z,2026-01-15T09:12:30.824589Z,104.554
1251,2026-01-15T09:10:52.956950Z,2026-01-15T09:12:36.925052Z,103.968
1252,2026-01-15T09:10:58.073941Z,2026-01-15T09:12:43.011614Z,104.938
1253,2026-01-15T09:11:00.855276Z,2026-01-15T09:12:52.176301Z,111.321
1254,2026-01-15T09:11:12.727712Z,2026-01-15T09:12:55.880058Z,103.152
1255,2026-01-15T09:11:13.648792Z,2026-01-15T09:13:07.808963Z,114.16
1256,2026-01-15T09:11:14.044510Z,2026-01-15T09:13:23.500418Z,129.456
1257,2026-01-15T09:11:14.473951Z,2026-01-15T09:13:24.881912Z,130.408
1258,2026-01-15T09:11:17.016741Z,2026-01-15T09:13:34.647302Z,137.631
1259,2026-01-15T09:11:21.622898Z,2026-01-15T09:13:39.277484Z,137.655
1260,2026-01-15T09:11:23.304461Z,2026-01-15T09:13:54.558742Z,151.254
1261,2026-01-15T09:11:34.413370Z,2026-01-15T09:13:59.243633Z,144.83
1262,2026-01-15T09:11:36.998399Z,2026-01-15T09:14:00.867834Z,143.869
1263,2026-01-15T09:11:37.212920Z,2026-01-15T09:14:08.624213Z,151.411
1264,2026-01-15T09:11:45.892436Z,2026-01-15T09:14:12.509923Z,146.617
1265,2026-01-15T09:11:46.678415Z,2026-01-15T09:14:41.523704Z,174.845
1266,2026-01-15T09:11:46.956082Z,2026-01-15T09:14:42.898547Z,175.942
1267,2026-01-15T09:11:48.841405Z,2026-01-15T09:14:52.971566Z,184.13
1268,2026-01-15T09:11:55.103206Z,2026-01-15T09:15:01.834055Z,186.731
1269,2026-01-15T09:11:58.401614Z,2026-01-15T09:15:16.067760Z,197.666
1270,2026-01-15T09:12:03.512867Z,2026-01-15T09:15:23.766006Z,200.253
1271,2026-01-15T09:12:08.508695Z,2026-01-15T09:15:24.766006Z,196.257
1272,2026-01-15T09:12:19.257657Z,2026-01-15T09:15:36.310112Z,197.052
1273,2026-01-15T09:12:20.420554Z,2026-01-15T09:15:42.165140Z,201.745
1274,2026-01-15T09:12:21.441135Z,2026-01-15T09:15:43.165140Z,201.724
1275,2026-01-15T09:12:28.691304Z,2026-01-15T09:16:07.588304Z,218.897
1276,2026-01-15T09:12:33.817512Z,2026-01-15T09:16:08.588304Z,214.771
1277,2026-01-15T09:12:36.180994Z,2026-01-15T09:16:09.588304Z,213.407
1278,2026-01-15T09:12:38.781136Z,2026-01-15T09:16:14.251186Z,215.47
1279,2026-01-15T09:12:39.118343Z,2026-01-15T09:16:31.576414Z,232.458
1280,2026-01-15T09:13:01.147762Z,2026-01-15T09:16:41.031275Z,219.884
1281,2026-01-15T09:13:04.241436Z,2026-01-15T09:16:53.734383Z,229.493
1282,2026-01-15T09:13:09.355888Z,2026-01-15T09:17:00.044045Z,230.688
1283,2026-01-15T09:13:16.991082Z,2026-01-15T09:17:04.482594Z,227.492
1284,2026-01-15T09:13:29.528531Z,2026-01-15T09:17:05.645084Z,216.117
1285,2026-01-15T09:13:32.489434Z,2026-01-15T09:17:23.069647Z,230.58
1286,2026-01-15T09:13:35.540300Z,2026-01-15T09:17:26.915881Z,231.376
1287,2026-01-15T09:13:40.882366Z,2026-01-15T09:17:33.834206Z,232.952
1288,2026-01-15T09:13:45.079438Z,2026-01-15T09:17:36.108714Z,231.029
1289,2026-01-15T09:13:52.527849Z,2026-01-15T09:17:38.429654Z,225.902
1290,2026-01-15T09:13:54.321695Z,2026-01-15T09:17:49.422513Z,235.101
1291,2026-01-15T09:13:58.358632Z,2026-01-15T09:17:50.747697Z,232.389
1292,2026-01-15T09:14:00.332502Z,2026-01-15T09:17:55.439405Z,235.107
1293,2026-01-15T09:14:02.441008Z,2026-01-15T09:18:03.829777Z,241.389
1294,2026-01-15T09:14:06.596661Z,2026-01-15T09:18:11.529579Z,244.933
1295,2026-01-15T09:14:07.039379Z,2026-01-15T09:18:17.066658Z,250.027
1296,2026-01-15T09:14:16.272084Z,2026-01-15T09:18:18.860122Z,242.588
1297,2026-01-15T09:14:22.874945Z,2026-01-15T09:18:39.680252Z,256.805
1298,2026-01-15T09:14:25.085646Z,2026-01-15T09:19:03.165083Z,278.079
1299,2026-01-15T09:14:25.102396Z,2026-01-15T09:19:15.204512Z,290.102
1300,2026-01-15T09:14:53.025844Z,2026-01-15T09:19:31.960894Z,278.935
1301,2026-01-15T09:15:04.083040Z,2026-01-15T09:19:57.565214Z,293.482
1302,2026-01-15T09:15:13.329033Z,2026-01-15T09:19:58.565214Z,285.236
1303,2026-01-15T09:15:29.414121Z,2026-01-15T09:20:00.654332Z,271.24
1304,2026-01-15T09:15:43.045339Z,2026-01-15T09:20:04.222611Z,261.177
1305,2026-01-15T09:15:44.055305Z,2026-01-15T09:20:05.222611Z,261.167
1306,2026-01-15T09:15:47.099830Z,2026-01-15T09:20:12.574294Z,265.474
1307,2026-01-15T09:15:49.259490Z,2026-01-15T09:20:21.710831Z,272.451
1308,2026-01-15T09:15:53.352591Z,2026-01-15T09:20:28.989588Z,275.637
1309,2026-01-15T09:15:54.852236Z,2026-01-15T09:20:45.003740Z,290.152
1310,2026-01-15T09:15:58.087424Z,2026-01-15T09:20:51.873179Z,293.786
1311,2026-01-15T09:16:03.123327Z,2026-01-15T09:20:59.857948Z,296.735
1312,2026-01-15T09:16:06.626032Z,2026-01-15T09:21:11.094808Z,304.469
1313,2026-01-15T09:16:13.410146Z,2026-01-15T09:21:22.884278Z,309.474
1314,2026-01-15T09:16:20.420057Z,2026-01-15T09:21:47.405172Z,326.985
1315,2026-01-15T09:16:25.041643Z,2026-01-15T09:21:48.405172Z,323.364
1316,2026-01-15T09:16:26.624948Z,2026-01-15T09:21:55.612522Z,328.988
1317,2026-01-15T09:16:32.317203Z,2026-01-15T09:21:57.410625Z,325.093
1318,2026-01-15T09:16:35.358243Z,2026-01-15T09:22:10.940339Z,335.582
1319,2026-01-15T09:16:36.463269Z,2026-01-15T09:22:24.472909Z,348.01
1320,2026-01-15T09:16:38.508264Z,2026-01-15T09:22:36.077615Z,357.569
1321,2026-01-15T09:16:40.564169Z,2026-01-15T09:22:37.077615Z,356.513
1322,2026-01-15T09:16:46.665171Z,2026-01-15T09:22:38.356072Z,351.691
1323,2026-01-15T09:16:47.894333Z,2026-01-15T09:22:39.872366Z,351.978
1324,2026-01-15T09:16:52.800608Z,2026-01-15T09:23:13.307014Z,380.506
1325,2026-01-15T09:16:57.455248Z,2026-01-15T09:23:28.863463Z,391.408
1326,2026-01-15T09:16:58.925449Z,2026-01-15T09:23:43.358071Z,404.433
1327,2026-01-15T09:17:00.989666Z,2026-01-15T09:23:53.413136Z,412.423
1328,2026-01-15T09:17:16.080338Z,2026-01-15T09:24:00.550943Z,404.471
1329,2026-01-15T09:17:28.731201Z,2026-01-15T09:24:11.730053Z,402.999
1330,2026-01-15T09:17:30.627437Z,2026-01-15T09:24:16.547930Z,405.92
1331,2026-01-15T09:17:37.956529Z,2026-01-15T09:24:36.522748Z,418.566
1332,2026-01-15T09:17:41.043168Z,2026-01-15T09:24:46.011843Z,424.969
1333,2026-01-15T09:17:42.494786Z,2026-01-15T09:24:50.001185Z,427.506
1334,2026-01-15T09:17:59.631261Z,2026-01-15T09:24:52.246531Z,412.615
1335,2026-01-15T09:18:02.305932Z,2026-01-15T09:24:59.543359Z,417.237
1336,2026-01-15T09:18:12.668856Z,2026-01-15T09:25:04.803003Z,412.134
1337,2026-01-15T09:18:24.048484Z,2026-01-15T09:25:07.378690Z,403.33
1338,2026-01-15T09:18:30.886824Z,2026-01-15T09:25:08.598455Z,397.712
1339,2026-01-15T09:18:34.145574Z,2026-01-15T09:25:26.607541Z,412.462
1340,2026-01-15T09:18:38.320403Z,2026-01-15T09:25:49.914948Z,431.595
1341,2026-01-15T09:18:38.414799Z,2026-01-15T09:25:53.038947Z,434.624
1342,2026-01-15T09:18:40.615783Z,2026-01-15T09:25:54.038947Z,433.423
1343,2026-01-15T09:18:42.761212Z,2026-01-15T09:25:55.038947Z,432.278
1344,2026-01-15T09:18:44.629963Z,2026-01-15T09:26:03.374256Z,438.744
1345,2026-01-15T09:18:49.151531Z,2026-01-15T09:26:11.077008Z,441.925
1346,2026-01-15T09:18:49.246557Z,2026-01-15T09:26:22.749706Z,453.503
1347,2026-01-15T09:18:53.604143Z,2026-01-15T09:26:33.502113Z,459.898
1348,2026-01-15T09:19:05.711473Z,2026-01-15T09:26:41.210938Z,455.499
1349,2026-01-15T09:19:09.781678Z,2026-01-15T09:26:50.154118Z,460.372
1350,2026-01-15T09:19:11.575264Z,2026-01-15T09:27:06.330133Z,474.755
1351,2026-01-15T09:19:13.391595Z,2026-01-15T09:27:12.601345Z,479.21
1352,2026-01-15T09:19:17.643244Z,2026-01-15T09:27:21.470049Z,483.827
1353,2026-01-15T09:19:18.245542Z,2026-01-15T09:27:26.102903Z,487.857
1354,2026-01-15T09:19:19.967027Z,2026-01-15T09:27:28.268760Z,488.302
1355,2026-01-15T09:19:25.176428Z,2026-01-15T09:27:30.890408Z,485.714
1356,2026-01-15T09:19:27.362003Z,2026-01-15T09:27:31.890408Z,484.528
1357,2026-01-15T09:19:34.707830Z,2026-01-15T09:27:58.778607Z,504.071
1358,2026-01-15T09:19:36.155166Z,2026-01-15T09:28:10.913366Z,514.758
1359,2026-01-15T09:19:39.423803Z,2026-01-15T09:28:16.069408Z,516.646
1360,2026-01-15T09:19:40.617116Z,2026-01-15T09:28:29.935196Z,529.318
1361,2026-01-15T09:19:47.562072Z,2026-01-15T09:28:59.801542Z,552.239
1362,2026-01-15T09:19:51.230606Z,2026-01-15T09:29:00.801542Z,549.571
1363,2026-01-15T09:19:58.650623Z,2026-01-15T09:29:10.981429Z,552.331
1364,2026-01-15T09:20:00.040261Z,2026-01-15T09:29:15.043988Z,555.004
1365,2026-01-15T09:20:03.159934Z,2026-01-15T09:29:20.154375Z,556.994
1366,2026-01-15T09:20:04.262557Z,2026-01-15T09:29:21.183615Z,556.921
1367,2026-01-15T09:20:04.715646Z,2026-01-15T09:29:23.362722Z,558.647
1368,2026-01-15T09:20:06.840279Z,2026-01-15T09:29:33.480765Z,566.64
1369,2026-01-15T09:20:10.111882Z,2026-01-15T09:29:46.129315Z,576.017
1370,2026-01-15T09:20:15.699190Z,2026-01-15T09:29:47.129315Z,571.43
1371,2026-01-15T09:20:34.196541Z,2026-01-15T09:29:51.973063Z,557.777
1372,2026-01-15T09:20:37.494590Z,2026-01-15T09:29:57.063014Z,559.568
1373,2026-01-15T09:20:42.769254Z,2026-01-15T09:29:59.119576Z,556.35
1374,2026-01-15T09:20:47.172537Z,2026-01-15T09:30:00.119576Z,552.947
1375,2026-01-15T09:20:48.714325Z,2026-01-15T09:30:09.628268Z,560.914
1376,2026-01-15T09:21:03.049933Z,2026-01-15T09:30:15.942549Z,552.893
1377,2026-01-15T09:21:03.610602Z,2026-01-15T09:30:31.838320Z,568.228
1378,2026-01-15T09:21:07.114991Z,2026-01-15T09:30:32.894862Z,565.78
1379,2026-01-15T09:21:08.952596Z,2026-01-15T09:30:41.395751Z,572.443
1380,2026-01-15T09:21:10.860727Z,2026-01-15T09:30:46.110091Z,575.249
1381,2026-01-15T09:21:25.372054Z,2026-01-15T09:30:47.849804Z,562.478
1382,2026-01-15T09:21:27.745322Z,2026-01-15T09:30:51.971382Z,564.226
1383,2026-01-15T09:21:32.758238Z,2026-01-15T09:30:54.562080Z,561.804
1384,2026-01-15T09:21:35.486811Z,2026-01-15T09:30:56.508302Z,561.021
1385,2026-01-15T09:21:36.709445Z,2026-01-15T09:30:58.729070Z,562.02
1386,2026-01-15T09:21:39.529979Z,2026-01-15T09:31:12.675390Z,573.145
1387,2026-01-15T09:21:41.698809Z,2026-01-15T09:31:13.675390Z,571.977
1388,2026-01-15T09:21:41.833489Z,2026-01-15T09:31:15.907317Z,574.074
1389,2026-01-15T09:21:56.759218Z,2026-01-15T09:31:16.907317Z,560.148
1390,2026-01-15T09:22:01.956516Z,2026-01-15T09:31:30.163415Z,568.207
1391,2026-01-15T09:22:04.907172Z,2026-01-15T09:31:49.325089Z,584.418
1392,2026-01-15T09:22:05.783820Z,2026-01-15T09:31:52.327584Z,586.544
1393,2026-01-15T09:22:11.246870Z,2026-01-15T09:31:56.422357Z,585.175
1394,2026-01-15T09:22:16.021066Z,2026-01-15T09:32:00.797072Z,584.776
1395,2026-01-15T09:22:20.403181Z,2026-01-15T09:32:04.332205Z,583.929
1396,2026-01-15T09:22:23.691170Z,2026-01-15T09:32:05.648156Z,581.957
1397,2026-01-15T09:22:27.383259Z,2026-01-15T09:32:07.707992Z,580.325
1398,2026-01-15T09:22:30.431474Z,2026-01-15T09:32:24.914914Z,594.483
1399,2026-01-15T09:22:31.099513Z,2026-01-15T09:32:26.632564Z,595.533
1400,2026-01-15T09:22:36.338690Z,2026-01-15T09:32:43.393514Z,607.055
1401,2026-01-15T09:22:40.764591Z,2026-01-15T09:32:55.785495Z,615.021
1402,2026-01-15T09:22:44.675668Z,2026-01-15T09:33:13.839290Z,629.164
1403,2026-01-15T09:22:47.372590Z,2026-01-15T09:33:20.516107Z,633.144
1404,2026-01-15T09:22:51.232396Z,2026-01-15T09:33:23.229128Z,631.997
1405,2026-01-15T09:22:53.321231Z,2026-01-15T09:33:26.954912Z,633.634
1406,2026-01-15T09:23:09.473970Z,2026-01-15T09:33:32.338757Z,622.865
1407,2026-01-15T09:23:14.356684Z,2026-01-15T09:33:33.338757Z,618.982
1408,2026-01-15T09:23:18.724601Z,2026-01-15T09:33:45.472145Z,626.748
1409,2026-01-15T09:23:37.274001Z,2026-01-15T09:33:48.947334Z,611.673
1410,2026-01-15T09:23:45.902720Z,2026-01-15T09:34:00.113327Z,614.211
1411,2026-01-15T09:23:54.023660Z,2026-01-15T09:34:18.704047Z,624.68
1412,2026-01-15T09:23:56.773265Z,2026-01-15T09:34:25.376499Z,628.603
1413,2026-01-15T09:24:02.156149Z,2026-01-15T09:34:27.691929Z,625.536
1414,2026-01-15T09:24:11.311340Z,2026-01-15T09:34:49.359601Z,638.048
1415,2026-01-15T09:24:21.872769Z,2026-01-15T09:34:51.427557Z,629.555
1416,2026-01-15T09:24:21.994522Z,2026-01-15T09:34:57.437578Z,635.443
1417,2026-01-15T09:24:22.310090Z,2026-01-15T09:35:05.029068Z,642.719
1418,2026-01-15T09:24:26.826548Z,2026-01-15T09:35:06.029068Z,639.203
1419,2026-01-15T09:24:27.629511Z,2026-01-15T09:35:16.635354Z,649.006
1420,2026-01-15T09:25:01.186532Z,2026-01-15T09:35:52.895318Z,651.709
1421,2026-01-15T09:25:08.518891Z,2026-01-15T09:35:53.895318Z,645.376
1422,2026-01-15T09:25:20.567030Z,2026-01-15T09:36:04.250779Z,643.684
1423,2026-01-15T09:25:26.647248Z,2026-01-15T09:36:07.272574Z,640.625
1424,2026-01-15T09:25:30.797740Z,2026-01-15T09:36:10.171970Z,639.374
1425,2026-01-15T09:25:39.937834Z,2026-01-15T09:36:11.171970Z,631.234
1426,2026-01-15T09:25:45.484139Z,2026-01-15T09:36:15.027363Z,629.543
1427,2026-01-15T09:25:52.601477Z,2026-01-15T09:36:22.249545Z,629.648
1428,2026-01-15T09:25:55.136057Z,2026-01-15T09:36:24.380934Z,629.245
1429,2026-01-15T09:26:03.347981Z,2026-01-15T09:36:33.059720Z,629.712
1430,2026-01-15T09:26:08.828968Z,2026-01-15T09:36:35.257898Z,626.429
1431,2026-01-15T09:26:09.999892Z,2026-01-15T09:36:38.135599Z,628.136
1432,2026-01-15T09:26:24.216608Z,2026-01-15T09:36:42.807500Z,618.591
1433,2026-01-15T09:26:27.507558Z,2026-01-15T09:36:50.457928Z,622.95
1434,2026-01-15T09:26:27.631853Z,2026-01-15T09:36:59.283175Z,631.651
1435,2026-01-15T09:26:35.979119Z,2026-01-15T09:37:00.283175Z,624.304
1436,2026-01-15T09:26:37.949167Z,2026-01-15T09:37:04.118838Z,626.17
1437,2026-01-15T09:26:42.901051Z,2026-01-15T09:37:13.768006Z,630.867
1438,2026-01-15T09:26:46.333521Z,2026-01-15T09:37:15.737871Z,629.404
1439,2026-01-15T09:26:57.907453Z,2026-01-15T09:37:19.823551Z,621.916
