event_id,direction,ts_utc,source_pax_id,corruption
4424,out,2026-01-15T11:21:03.302042Z,2328,original
4425,out,2026-01-15T11:21:09.171341Z,2329,original
4426,in,2026-01-15T11:21:10.471113Z,2679,original
4427,in,2026-01-15T11:21:12.440719Z,2680,original
4428,out,2026-01-15T11:21:17.185700Z,2332,original
4429,out,2026-01-15T11:21:17.507969Z,2331,original
4430,in,2026-01-15T11:21:22.763867Z,2681,original
4431,out,2026-01-15T11:21:29.310351Z,2333,original
4432,out,2026-01-15T11:21:29.759128Z,2334,original
4433,in,2026-01-15T11:21:39.033258Z,2683,original
4434,out,2026-01-15T11:21:49.382382Z,2335,original
4435,out,2026-01-15T11:21:51.001805Z,2336,original
4436,in,2026-01-15T11:21:56.335173Z,2685,original
4437,out,2026-01-15T11:21:56.995610Z,2339,original
4438,out,2026-01-15T11:21:57.893550Z,2337,original
4439,out,2026-01-15T11:22:00.822709Z,2338,original
4440,out,2026-01-15T11:22:06.731868Z,2341,original
4441,out,2026-01-15T11:22:07.004918Z,2340,original
4442,in,2026-01-15T11:22:19.421017Z,2687,original
4443,in,2026-01-15T11:22:23.884281Z,2689,original
4444,out,2026-01-15T11:22:26.791748Z,2344,original
4445,out,2026-01-15T11:22:27.446045Z,2343,original
4446,in,2026-01-15T11:22:27.684116Z,2691,original
4447,in,2026-01-15T11:22:30.973302Z,2692,original
4448,out,2026-01-15T11:22:31.943216Z,2345,original
4449,out,2026-01-15T11:22:31.951341Z,2346,original
4450,out,2026-01-15T11:22:35.731255Z,2347,original
4451,out,2026-01-15T11:22:38.044253Z,2348,original
4452,out,2026-01-15T11:22:50.426521Z,2349,original
4453,in,2026-01-15T11:22:53.212801Z,2693,original
4454,out,2026-01-15T11:23:03.586840Z,2350,original
4455,in,2026-01-15T11:23:04.314082Z,2695,original
4456,in,2026-01-15T11:23:11.023755Z,2698,original
4457,in,2026-01-15T11:23:14.394922Z,2697,original
4458,out,2026-01-15T11:23:15.399856Z,2351,original
4459,out,2026-01-15T11:23:17.936284Z,2352,original
4460,in,2026-01-15T11:23:20.340655Z,2699,original
4461,in,2026-01-15T11:23:26.904195Z,2701,original
4462,in,2026-01-15T11:23:27.758315Z,2700,original
4463,out,2026-01-15T11:23:28.949506Z,2353,original
4464,in,2026-01-15T11:23:32.025118Z,2704,original
4465,out,2026-01-15T11:23:32.318869Z,2355,original
4466,in,2026-01-15T11:23:34.029782Z,2702,original
4467,in,2026-01-15T11:23:34.300605Z,2705,original
4468,in,2026-01-15T11:23:36.336537Z,2703,original
4469,out,2026-01-15T11:23:36.674404Z,2354,original
4470,out,2026-01-15T11:23:42.415397Z,2356,original
4471,in,2026-01-15T11:23:42.673190Z,2706,original
4472,out,2026-01-15T11:23:45.445303Z,2357,original
4473,in,2026-01-15T11:23:52.335740Z,2709,original
4474,out,2026-01-15T11:23:53.603991Z,2358,original
4475,out,2026-01-15T11:23:57.550637Z,2359,original
4476,out,2026-01-15T11:23:58.453754Z,2360,original
4477,out,2026-01-15T11:24:03.356896Z,2361,original
4478,out,2026-01-15T11:24:07.392087Z,2364,original
4479,out,2026-01-15T11:24:08.900016Z,2362,original
4480,in,2026-01-15T11:24:11.018596Z,2712,original
4481,out,2026-01-15T11:24:11.700615Z,2365,original
4482,out,2026-01-15T11:24:15.408645Z,2363,original
4483,in,2026-01-15T11:24:20.469751Z,2714,original
4484,in,2026-01-15T11:24:21.409577Z,2713,original
4485,out,2026-01-15T11:24:23.744068Z,2367,original
4486,out,2026-01-15T11:24:24.211958Z,2366,original
4487,in,2026-01-15T11:24:27.312134Z,2717,original
4488,in,2026-01-15T11:24:28.184359Z,2715,original
4489,in,2026-01-15T11:24:34.311494Z,2716,original
4490,in,2026-01-15T11:24:34.596261Z,2719,original
4491,out,2026-01-15T11:24:36.151937Z,2368,original
4492,in,2026-01-15T11:24:43.597678Z,2720,original
4493,in,2026-01-15T11:24:43.942143Z,2718,original
4494,in,2026-01-15T11:25:00.318637Z,2722,original
4495,out,2026-01-15T11:25:00.364137Z,2369,original
4496,out,2026-01-15T11:25:00.515100Z,2370,original
4497,in,2026-01-15T11:25:10.293456Z,2724,original
4498,out,2026-01-15T11:25:10.604665Z,2371,original
4499,in,2026-01-15T11:25:18.064970Z,2728,original
4500,in,2026-01-15T11:25:19.108651Z,2726,original
4501,in,2026-01-15T11:25:19.253041Z,2725,original
4502,in,2026-01-15T11:25:28.601034Z,2727,original
4503,out,2026-01-15T11:25:29.197443Z,2372,original
4504,out,2026-01-15T11:25:35.699952Z,2374,original
4505,out,2026-01-15T11:25:36.983058Z,2373,original
4506,in,2026-01-15T11:25:37.093218Z,2730,original
4507,in,2026-01-15T11:25:39.704367Z,2731,original
4508,out,2026-01-15T11:25:40.215852Z,2375,original
4509,in,2026-01-15T11:25:43.373306Z,2732,original
4510,in,2026-01-15T11:25:47.102942Z,2735,original
4511,in,2026-01-15T11:25:47.882141Z,2734,original
4512,in,2026-01-15T11:26:00.979267Z,2736,original
4513,in,2026-01-15T11:26:04.503713Z,2737,original
4514,out,2026-01-15T11:26:15.820049Z,2376,original
4515,in,2026-01-15T11:26:16.464295Z,2738,original
4516,in,2026-01-15T11:26:17.659920Z,2740,original
4517,out,2026-01-15T11:26:20.221587Z,2377,original
4518,in,2026-01-15T11:26:23.097997Z,2739,original
4519,in,2026-01-15T11:26:28.831663Z,2742,original
4520,out,2026-01-15T11:26:30.343332Z,2378,original
4521,in,2026-01-15T11:26:35.155497Z,2743,original
4522,out,2026-01-15T11:26:38.242948Z,2379,original
4523,out,2026-01-15T11:26:39.699799Z,2380,original
4524,in,2026-01-15T11:26:40.223327Z,2744,original
4525,in,2026-01-15T11:26:42.506451Z,2746,original
4526,in,2026-01-15T11:26:42.609917Z,2745,original
4527,in,2026-01-15T11:26:43.284586Z,2747,original
4528,in,2026-01-15T11:26:45.259950Z,2748,original
4529,in,2026-01-15T11:26:50.880186Z,2749,original
4530,out,2026-01-15T11:26:56.986228Z,2381,original
4531,out,2026-01-15T11:27:00.184481Z,2382,original
4532,out,2026-01-15T11:27:04.972652Z,2383,original
4533,in,2026-01-15T11:27:22.232897Z,2751,original
4534,in,2026-01-15T11:27:23.800056Z,2750,original
4535,out,2026-01-15T11:27:35.510193Z,2384,original
4536,in,2026-01-15T11:27:39.989508Z,2753,original
4537,in,2026-01-15T11:27:52.488840Z,2754,original
4538,in,2026-01-15T11:27:57.333123Z,2755,original
4539,out,2026-01-15T11:27:59.097633Z,2386,original
4540,in,2026-01-15T11:28:03.084032Z,2756,original
4541,out,2026-01-15T11:28:04.629759Z,2385,original
4542,in,2026-01-15T11:28:06.721871Z,2757,original
4543,in,2026-01-15T11:28:06.968114Z,2758,original
4544,out,2026-01-15T11:28:09.226228Z,2387,original
4545,out,2026-01-15T11:28:14.520750Z,2388,original
4546,in,2026-01-15T11:28:25.148592Z,2759,original
4547,out,2026-01-15T11:28:25.418094Z,2389,original
4548,out,2026-01-15T11:28:29.080512Z,2390,original
4549,in,2026-01-15T11:28:31.648416Z,2760,original
4550,out,2026-01-15T11:28:35.304880Z,2391,original
4551,in,2026-01-15T11:28:39.306442Z,2762,original
4552,in,2026-01-15T11:28:40.059023Z,2761,original
4553,in,2026-01-15T11:28:41.323561Z,2764,original
4554,in,2026-01-15T11:28:41.775201Z,2765,original
4555,out,2026-01-15T11:28:42.373834Z,2392,original
4556,out,2026-01-15T11:28:43.834052Z,2393,original
4557,out,2026-01-15T11:28:49.967716Z,2394,original
4558,out,2026-01-15T11:28:55.138213Z,2395,original
4559,in,2026-01-15T11:28:57.470764Z,2767,original
4560,in,2026-01-15T11:29:10.820891Z,2768,original
4561,out,2026-01-15T11:29:35.951774Z,2397,original
4562,out,2026-01-15T11:29:37.785537Z,2396,original
4563,in,2026-01-15T11:29:40.099909Z,2770,original
4564,out,2026-01-15T11:29:41.109739Z,2399,original
4565,out,2026-01-15T11:29:41.729585Z,2398,original
4566,in,2026-01-15T11:29:46.801264Z,2773,original
4567,out,2026-01-15T11:29:48.857631Z,2400,original
4568,in,2026-01-15T11:29:50.076715Z,2772,original
4569,out,2026-01-15T11:29:50.717662Z,2401,original
4570,in,2026-01-15T11:29:52.690242Z,2775,original
4571,out,2026-01-15T11:30:11.463584Z,2402,original
4572,in,2026-01-15T11:30:11.636457Z,2776,original
4573,out,2026-01-15T11:30:22.418131Z,2403,original
4574,in,2026-01-15T11:30:25.081773Z,2777,original
4575,out,2026-01-15T11:30:25.414292Z,2404,original
4576,in,2026-01-15T11:30:27.091370Z,2779,original
4577,out,2026-01-15T11:30:29.384461Z,2405,original
4578,in,2026-01-15T11:30:37.996408Z,2780,original
4579,in,2026-01-15T11:30:38.684133Z,2781,original
4580,out,2026-01-15T11:30:40.512751Z,2407,original
4581,out,2026-01-15T11:30:45.743987Z,2406,original
4582,out,2026-01-15T11:30:53.039387Z,2408,original
4583,out,2026-01-15T11:30:53.771235Z,2409,original
4584,out,2026-01-15T11:31:03.071568Z,2411,original
4585,out,2026-01-15T11:31:03.641244Z,2410,original
4586,in,2026-01-15T11:31:07.185626Z,2783,original
4587,in,2026-01-15T11:31:12.320654Z,2786,original
4588,in,2026-01-15T11:31:16.671836Z,2787,original
4589,out,2026-01-15T11:31:17.231802Z,2412,original
4590,out,2026-01-15T11:31:18.816067Z,2413,original
4591,out,2026-01-15T11:31:36.586437Z,2414,original
4592,in,2026-01-15T11:31:37.234304Z,2788,original
4593,out,2026-01-15T11:31:37.692288Z,2415,original
4594,out,2026-01-15T11:31:43.722618Z,2416,original
4595,in,2026-01-15T11:31:53.967664Z,2789,original
4596,in,2026-01-15T11:31:55.596841Z,2790,original
4597,out,2026-01-15T11:31:57.442897Z,2417,original
4598,in,2026-01-15T11:32:03.031367Z,2791,original
4599,out,2026-01-15T11:32:10.593758Z,2418,original
4600,out,2026-01-15T11:32:11.008727Z,2419,original
4601,in,2026-01-15T11:32:13.714284Z,2792,original
4602,out,2026-01-15T11:32:27.996963Z,2420,original
4603,out,2026-01-15T11:32:35.317618Z,2421,original
4604,in,2026-01-15T11:32:40.528602Z,2799,original
4605,in,2026-01-15T11:32:40.928809Z,2798,original
4606,in,2026-01-15T11:32:42.738699Z,2796,original
4607,out,2026-01-15T11:32:47.299728Z,2422,original
4608,in,2026-01-15T11:32:52.324554Z,2801,original
4609,in,2026-01-15T11:32:53.289834Z,2802,original
4610,in,2026-01-15T11:32:55.635586Z,2803,original
4611,out,2026-01-15T11:32:56.025117Z,2423,original
4612,out,2026-01-15T11:33:02.535359Z,2424,original
4613,in,2026-01-15T11:33:06.043177Z,2806,original
4614,out,2026-01-15T11:33:08.617071Z,2425,original
4615,out,2026-01-15T11:33:16.921333Z,,spurious
4616,in,2026-01-15T11:33:18.701324Z,2807,original
4617,in,2026-01-15T11:33:20.026100Z,2808,original
4618,in,2026-01-15T11:33:37.034081Z,2810,original
4619,out,2026-01-15T11:33:39.776112Z,2427,original
4620,out,2026-01-15T11:33:39.878914Z,2426,original
4621,in,2026-01-15T11:33:42.059733Z,2812,original
4622,out,2026-01-15T11:33:47.107850Z,2429,original
4623,out,2026-01-15T11:33:48.638060Z,2428,original
4624,in,2026-01-15T11:33:53.905412Z,2814,original
4625,out,2026-01-15T11:33:55.761848Z,2430,original
4626,in,2026-01-15T11:33:55.787096Z,2813,original
4627,out,2026-01-15T11:33:59.735714Z,2431,original
4628,out,2026-01-15T11:34:08.903155Z,2432,original
4629,out,2026-01-15T11:34:09.433761Z,2433,original
4630,out,2026-01-15T11:34:14.800275Z,2434,original
4631,out,2026-01-15T11:34:16.334707Z,2435,original
4632,out,2026-01-15T11:34:18.688029Z,2436,original
4633,in,2026-01-15T11:34:20.613912Z,2815,original
4634,in,2026-01-15T11:34:21.227127Z,2817,original
4635,in,2026-01-15T11:34:22.760751Z,2818,original
4636,out,2026-01-15T11:34:26.211516Z,2437,original
4637,out,2026-01-15T11:34:29.155663Z,2438,original
4638,out,2026-01-15T11:34:40.290956Z,2439,original
4639,in,2026-01-15T11:34:43.008746Z,2820,original
4640,in,2026-01-15T11:34:46.425054Z,2819,original
4641,in,2026-01-15T11:34:46.448107Z,2822,original
4642,out,2026-01-15T11:34:47.573809Z,2440,original
4643,in,2026-01-15T11:34:47.932813Z,2821,original
4644,out,2026-01-15T11:34:51.720756Z,2443,original
4645,out,2026-01-15T11:34:53.299704Z,2441,original
4646,out,2026-01-15T11:34:58.291346Z,2444,original
4647,in,2026-01-15T11:34:59.883983Z,2824,original
4648,out,2026-01-15T11:35:00.537810Z,2442,original
4649,out,2026-01-15T11:35:09.021442Z,2445,original
4650,out,2026-01-15T11:35:11.709317Z,2446,original
4651,in,2026-01-15T11:35:12.735987Z,2826,original
4652,out,2026-01-15T11:35:16.940124Z,2447,original
4653,out,2026-01-15T11:35:17.295895Z,2448,original
4654,in,2026-01-15T11:35:22.418003Z,2827,original
4655,out,2026-01-15T11:35:26.942130Z,2449,original
4656,in,2026-01-15T11:35:29.320781Z,2829,original
4657,in,2026-01-15T11:35:40.946353Z,2830,original
4658,out,2026-01-15T11:35:45.852511Z,2450,original
4659,out,2026-01-15T11:35:46.846057Z,2451,original
4660,out,2026-01-15T11:35:48.036138Z,2452,original
4661,out,2026-01-15T11:35:49.226638Z,2454,original
4662,out,2026-01-15T11:35:50.046023Z,2453,original
4663,out,2026-01-15T11:35:50.194805Z,2456,original
4664,in,2026-01-15T11:35:51.568027Z,2832,original
4665,out,2026-01-15T11:35:53.206963Z,2455,original
4666,out,2026-01-15T11:35:55.825687Z,2457,original
4667,out,2026-01-15T11:36:05.695093Z,2459,original
4668,out,2026-01-15T11:36:08.281405Z,2458,original
4669,in,2026-01-15T11:36:15.479113Z,2834,original
4670,out,2026-01-15T11:36:23.503929Z,2460,original
4671,out,2026-01-15T11:36:27.575936Z,2461,original
4672,out,2026-01-15T11:36:32.355646Z,2462,original
4673,out,2026-01-15T11:36:42.278937Z,2463,original
4674,out,2026-01-15T11:36:46.495192Z,2464,original
4675,in,2026-01-15T11:36:52.005438Z,2837,original
4676,out,2026-01-15T11:36:54.262146Z,2466,original
4677,out,2026-01-15T11:36:54.735477Z,2465,original
4678,out,2026-01-15T11:37:00.459660Z,2467,original
4679,out,2026-01-15T11:37:06.264627Z,2469,original
4680,in,2026-01-15T11:37:08.275960Z,2840,original
4681,in,2026-01-15T11:37:11.424119Z,2842,original
4682,out,2026-01-15T11:37:14.080527Z,2468,original
4683,in,2026-01-15T11:37:24.479034Z,2844,original
4684,in,2026-01-15T11:37:28.118879Z,2845,original
4685,out,2026-01-15T11:37:28.331877Z,2470,original
4686,in,2026-01-15T11:37:33.211869Z,2846,original
4687,out,2026-01-15T11:37:38.475115Z,2472,original
4688,in,2026-01-15T11:37:41.589091Z,2848,original
4689,out,2026-01-15T11:37:41.637171Z,2471,original
4690,out,2026-01-15T11:37:48.938725Z,2473,original
4691,out,2026-01-15T11:37:50.923347Z,2474,original
4692,in,2026-01-15T11:37:52.545457Z,2850,original
4693,in,2026-01-15T11:37:53.473026Z,2849,original
4694,out,2026-01-15T11:37:57.270831Z,2475,original
4695,in,2026-01-15T11:38:00.491593Z,2851,original
4696,in,2026-01-15T11:38:00.719195Z,2853,original
4697,in,2026-01-15T11:38:06.484601Z,2852,original
4698,in,2026-01-15T11:38:08.076795Z,2855,original
4699,in,2026-01-15T11:38:12.212189Z,2854,original
4700,in,2026-01-15T11:38:17.147655Z,2856,original
4701,in,2026-01-15T11:38:18.294177Z,2858,original
4702,in,2026-01-15T11:38:19.863025Z,2859,original
4703,in,2026-01-15T11:38:22.181757Z,2857,original
4704,out,2026-01-15T11:38:23.731054Z,2477,original
4705,out,2026-01-15T11:38:25.385684Z,2476,original
4706,in,2026-01-15T11:38:30.956037Z,2860,original
4707,in,2026-01-15T11:38:32.464614Z,2861,original
4708,out,2026-01-15T11:38:35.050118Z,2478,original
4709,out,2026-01-15T11:38:36.164353Z,2479,original
4710,in,2026-01-15T11:38:40.586818Z,2862,original
4711,out,2026-01-15T11:38:41.237370Z,2480,original
4712,out,2026-01-15T11:38:52.593162Z,2481,original
4713,out,2026-01-15T11:38:58.437150Z,2482,original
4714,in,2026-01-15T11:38:59.024445Z,2864,original
4715,out,2026-01-15T11:39:06.761156Z,2483,original
4716,in,2026-01-15T11:39:09.340197Z,2866,original
4717,in,2026-01-15T11:39:11.022449Z,2865,original
4718,in,2026-01-15T11:39:14.191658Z,2867,original
4719,out,2026-01-15T11:39:15.283519Z,2484,original
4720,in,2026-01-15T11:39:16.913589Z,2869,original
4721,in,2026-01-15T11:39:17.177579Z,2868,original
4722,in,2026-01-15T11:39:23.809747Z,2870,original
4723,in,2026-01-15T11:39:32.303214Z,2871,original
4724,in,2026-01-15T11:39:32.525093Z,2872,original
4725,in,2026-01-15T11:39:37.452542Z,2873,original
4726,in,2026-01-15T11:39:40.379332Z,2874,original
4727,out,2026-01-15T11:39:45.175071Z,2485,original
4728,out,2026-01-15T11:39:45.959927Z,2486,original
4729,in,2026-01-15T11:39:46.513721Z,2877,original
4730,in,2026-01-15T11:39:46.713660Z,2875,original
4731,in,2026-01-15T11:39:51.487875Z,2879,original
4732,in,2026-01-15T11:39:52.370039Z,2878,original
4733,in,2026-01-15T11:39:54.047002Z,2880,original
4734,out,2026-01-15T11:39:56.574566Z,2488,original
4735,in,2026-01-15T11:40:00.094440Z,2882,original
4736,in,2026-01-15T11:40:00.313432Z,2881,original
4737,out,2026-01-15T11:40:02.844344Z,2489,original
4738,out,2026-01-15T11:40:03.473572Z,2490,original
4739,in,2026-01-15T11:40:05.142815Z,2883,original
4740,in,2026-01-15T11:40:11.101984Z,2885,original
4741,in,2026-01-15T11:40:12.310898Z,2886,original
4742,in,2026-01-15T11:40:12.809138Z,2884,original
4743,out,2026-01-15T11:40:13.342108Z,2491,original
4744,in,2026-01-15T11:40:25.636486Z,2887,original
4745,in,2026-01-15T11:40:32.218460Z,2888,original
4746,in,2026-01-15T11:40:41.213977Z,2889,original
4747,out,2026-01-15T11:40:44.055888Z,2492,original
4748,out,2026-01-15T11:40:48.392684Z,2494,original
4749,out,2026-01-15T11:40:49.697579Z,2493,original
4750,in,2026-01-15T11:40:49.859698Z,2892,original
4751,in,2026-01-15T11:40:51.349077Z,2891,original
4752,in,2026-01-15T11:40:57.385926Z,2893,original
4753,out,2026-01-15T11:41:00.259393Z,2496,original
4754,out,2026-01-15T11:41:03.147444Z,2498,original
4755,out,2026-01-15T11:41:05.548849Z,2500,original
4756,out,2026-01-15T11:41:06.074738Z,2495,original
4757,out,2026-01-15T11:41:06.520923Z,2497,original
4758,in,2026-01-15T11:41:07.240323Z,2895,original
4759,out,2026-01-15T11:41:10.243137Z,2499,original
4760,out,2026-01-15T11:41:10.880360Z,2501,original
4761,out,2026-01-15T11:41:20.944983Z,2503,original
4762,out,2026-01-15T11:41:21.424299Z,2502,original
4763,out,2026-01-15T11:41:23.779690Z,2505,original
4764,out,2026-01-15T11:41:24.360913Z,2504,original
4765,in,2026-01-15T11:41:32.874433Z,2897,original
4766,out,2026-01-15T11:41:34.494698Z,2506,original
4767,in,2026-01-15T11:41:37.766964Z,2898,original
4768,out,2026-01-15T11:41:40.984646Z,2507,original
4769,in,2026-01-15T11:41:41.312367Z,2900,original
4770,in,2026-01-15T11:41:41.826329Z,2901,original
4771,in,2026-01-15T11:41:42.944831Z,2902,original
4772,out,2026-01-15T11:41:42.945645Z,2508,original
4773,in,2026-01-15T11:42:05.298960Z,2904,original
4774,in,2026-01-15T11:42:07.216872Z,2905,original
4775,out,2026-01-15T11:42:10.845299Z,2509,original
4776,in,2026-01-15T11:42:14.144658Z,2906,original
4777,out,2026-01-15T11:42:19.612366Z,2511,original
4778,out,2026-01-15T11:42:20.704979Z,2510,original
4779,out,2026-01-15T11:42:23.254165Z,2512,original
4780,in,2026-01-15T11:42:28.119077Z,2907,original
4781,out,2026-01-15T11:42:30.606457Z,2513,original
4782,in,2026-01-15T11:42:36.004148Z,2908,original
4783,in,2026-01-15T11:42:39.507429Z,2909,original
4784,out,2026-01-15T11:42:40.524864Z,2514,original
4785,out,2026-01-15T11:42:41.293477Z,2515,original
4786,in,2026-01-15T11:42:42.454591Z,2910,original
4787,in,2026-01-15T11:42:45.661307Z,2911,original
4788,out,2026-01-15T11:42:46.140383Z,2517,original
4789,out,2026-01-15T11:42:46.905788Z,2516,original
4790,out,2026-01-15T11:42:51.376749Z,2519,original
4791,out,2026-01-15T11:42:52.499936Z,2518,original
4792,in,2026-01-15T11:42:55.483230Z,2913,original
4793,in,2026-01-15T11:42:57.417671Z,2912,original
4794,out,2026-01-15T11:43:00.403549Z,2521,original
4795,out,2026-01-15T11:43:05.549313Z,2520,original
4796,out,2026-01-15T11:43:12.151339Z,2522,original
4797,in,2026-01-15T11:43:15.018512Z,2915,original
4798,out,2026-01-15T11:43:22.727579Z,2523,original
4799,out,2026-01-15T11:43:22.817357Z,2525,original
4800,out,2026-01-15T11:43:28.803784Z,2526,original
4801,out,2026-01-15T11:43:30.364035Z,2524,original
4802,in,2026-01-15T11:43:41.757939Z,2918,original
4803,in,2026-01-15T11:43:46.701754Z,2919,original
4804,out,2026-01-15T11:43:46.856114Z,2527,original
4805,out,2026-01-15T11:43:50.809067Z,2528,original
4806,out,2026-01-15T11:43:56.520677Z,2529,original
4807,out,2026-01-15T11:44:05.374263Z,2530,original
4808,in,2026-01-15T11:44:14.401952Z,2921,original
4809,out,2026-01-15T11:44:20.267670Z,2531,original
4810,out,2026-01-15T11:44:25.547764Z,2532,original
4811,in,2026-01-15T11:44:25.934837Z,2922,original
4812,in,2026-01-15T11:44:32.265209Z,2923,original
4813,out,2026-01-15T11:44:34.543161Z,2533,original
4814,out,2026-01-15T11:44:39.444978Z,2535,original
4815,out,2026-01-15T11:44:39.531581Z,2534,original
4816,out,2026-01-15T11:44:45.196380Z,2536,original
4817,in,2026-01-15T11:44:56.259060Z,2925,original
4818,in,2026-01-15T11:45:03.641391Z,2927,original
4819,in,2026-01-15T11:45:06.806267Z,2928,original
4820,out,2026-01-15T11:45:09.991567Z,2538,original
4821,in,2026-01-15T11:45:11.237885Z,2929,original
4822,out,2026-01-15T11:45:12.588373Z,2537,original
4823,out,2026-01-15T11:45:23.734702Z,2540,original
4824,in,2026-01-15T11:45:24.736774Z,2930,original
4825,in,2026-01-15T11:45:25.585284Z,2931,original
4826,out,2026-01-15T11:45:28.270600Z,2539,original
4827,in,2026-01-15T11:45:32.085239Z,2933,original
4828,out,2026-01-15T11:45:32.462717Z,2541,original
4829,in,2026-01-15T11:45:33.724022Z,2932,original
4830,out,2026-01-15T11:45:34.461191Z,2542,original
4831,in,2026-01-15T11:45:40.290420Z,2934,original
4832,out,2026-01-15T11:45:40.913029Z,2544,original
4833,out,2026-01-15T11:45:45.190746Z,2543,original
4834,in,2026-01-15T11:45:46.474041Z,2935,original
4835,in,2026-01-15T11:45:49.657796Z,2936,original
4836,out,2026-01-15T11:45:58.126163Z,2545,original
4837,in,2026-01-15T11:45:59.092889Z,2937,original
4838,in,2026-01-15T11:46:01.835217Z,2940,original
4839,in,2026-01-15T11:46:03.042897Z,2938,original
4840,in,2026-01-15T11:46:04.913455Z,2939,original
4841,in,2026-01-15T11:46:15.921751Z,2941,original
4842,out,2026-01-15T11:46:17.175595Z,2546,original
4843,out,2026-01-15T11:46:25.784997Z,2547,original
4844,out,2026-01-15T11:46:26.064967Z,2549,original
4845,out,2026-01-15T11:46:28.906994Z,2548,original
4846,out,2026-01-15T11:46:36.278566Z,2550,original
4847,out,2026-01-15T11:46:47.268501Z,2552,original
4848,out,2026-01-15T11:46:47.878776Z,2551,original
4849,out,2026-01-15T11:46:52.536170Z,2553,original
4850,out,2026-01-15T11:46:52.941037Z,2556,original
4851,in,2026-01-15T11:46:54.221895Z,2943,original
4852,out,2026-01-15T11:46:54.447909Z,2554,original
4853,out,2026-01-15T11:46:55.893486Z,2555,original
4854,in,2026-01-15T11:47:02.820745Z,2944,original
4855,in,2026-01-15T11:47:05.315904Z,2945,original
4856,in,2026-01-15T11:47:21.040473Z,2947,original
4857,in,2026-01-15T11:47:26.820194Z,2948,original
4858,out,2026-01-15T11:47:27.870727Z,2557,original
4859,out,2026-01-15T11:47:31.744766Z,2558,original
4860,out,2026-01-15T11:47:32.088818Z,2560,original
4861,out,2026-01-15T11:47:33.837000Z,2561,original
4862,out,2026-01-15T11:47:40.311818Z,2559,original
4863,in,2026-01-15T11:47:40.927573Z,2949,original
4864,out,2026-01-15T11:47:40.971398Z,2562,original
4865,in,2026-01-15T11:47:49.210065Z,2950,original
4866,in,2026-01-15T11:48:04.143536Z,2952,original
4867,out,2026-01-15T11:48:07.629647Z,2563,original
4868,out,2026-01-15T11:48:08.336134Z,2564,original
4869,in,2026-01-15T11:48:08.509992Z,2953,original
4870,in,2026-01-15T11:48:09.311645Z,2954,original
4871,out,2026-01-15T11:48:15.421137Z,2565,original
4872,in,2026-01-15T11:48:16.631651Z,2955,original
4873,out,2026-01-15T11:48:22.888034Z,2566,original
4874,out,2026-01-15T11:48:33.702471Z,2567,original
4875,in,2026-01-15T11:48:34.449441Z,2957,original
4876,out,2026-01-15T11:48:36.554345Z,2568,original
4877,in,2026-01-15T11:48:44.339063Z,2958,original
4878,out,2026-01-15T11:49:00.512289Z,2569,original
4879,in,2026-01-15T11:49:05.485323Z,2960,original
4880,out,2026-01-15T11:49:06.882350Z,2570,original
4881,out,2026-01-15T11:49:12.054375Z,2573,original
4882,out,2026-01-15T11:49:12.536258Z,2572,original
4883,out,2026-01-15T11:49:13.318635Z,2574,original
4884,out,2026-01-15T11:49:14.489747Z,2571,original
4885,in,2026-01-15T11:49:14.773046Z,2962,original
4886,out,2026-01-15T11:49:24.458575Z,2575,original
4887,in,2026-01-15T11:49:25.164847Z,2964,original
4888,in,2026-01-15T11:49:41.449992Z,2966,original
4889,out,2026-01-15T11:49:43.115612Z,2576,original
4890,out,2026-01-15T11:49:44.444693Z,2577,original
4891,in,2026-01-15T11:49:46.780421Z,2967,original
4892,in,2026-01-15T11:49:49.742731Z,2969,original
4893,in,2026-01-15T11:49:53.015134Z,2970,original
4894,in,2026-01-15T11:49:54.235975Z,2971,original
4895,out,2026-01-15T11:50:03.474929Z,2578,original
4896,in,2026-01-15T11:50:04.560415Z,2973,original
4897,out,2026-01-15T11:50:07.078838Z,2579,original
4898,in,2026-01-15T11:50:12.527908Z,2974,original
4899,in,2026-01-15T11:50:13.137108Z,2975,original
4900,out,2026-01-15T11:50:17.436140Z,2580,original
4901,out,2026-01-15T11:50:17.983948Z,2582,original
4902,in,2026-01-15T11:50:18.870147Z,2977,original
4903,in,2026-01-15T11:50:20.969683Z,2976,original
4904,out,2026-01-15T11:50:23.876362Z,2581,original
4905,out,2026-01-15T11:50:26.434654Z,2583,original
4906,out,2026-01-15T11:50:26.975886Z,2585,original
4907,out,2026-01-15T11:50:29.232933Z,2584,original
4908,in,2026-01-15T11:50:34.963666Z,2978,original
4909,out,2026-01-15T11:50:40.015132Z,2586,original
4910,in,2026-01-15T11:50:45.871994Z,2980,original
4911,in,2026-01-15T11:50:54.820349Z,2983,original
4912,in,2026-01-15T11:50:56.014753Z,2985,original
4913,out,2026-01-15T11:50:58.203022Z,2588,original
4914,in,2026-01-15T11:50:58.208765Z,2984,original
4915,out,2026-01-15T11:50:58.309967Z,2587,original
4916,in,2026-01-15T11:51:00.385731Z,2982,original
4917,in,2026-01-15T11:51:12.941861Z,2986,original
4918,in,2026-01-15T11:51:14.140376Z,2987,original
4919,out,2026-01-15T11:51:14.642610Z,2589,original
4920,in,2026-01-15T11:51:16.368224Z,2990,original
4921,out,2026-01-15T11:51:20.243205Z,2590,original
4922,in,2026-01-15T11:51:23.367407Z,2988,original
