minute_start_utc,in_count,out_count,naive_occupancy_end
2026-01-15T16:34:00Z,7,9,-834
2026-01-15T16:35:00Z,5,12,-841
2026-01-15T16:36:00Z,6,11,-846
2026-01-15T16:37:00Z,8,6,-844
2026-01-15T16:38:00Z,12,8,-840
2026-01-15T16:39:00Z,10,6,-836
2026-01-15T16:40:00Z,8,11,-839
2026-01-15T16:41:00Z,4,6,-841
2026-01-15T16:42:00Z,11,10,-840
2026-01-15T16:43:00Z,4,7,-843
2026-01-15T16:44:00Z,4,11,-850
2026-01-15T16:45:00Z,9,13,-854
2026-01-15T16:46:00Z,4,6,-856
2026-01-15T16:47:00Z,12,7,-851
2026-01-15T16:48:00Z,7,10,-854
2026-01-15T16:49:00Z,3,9,-860
2026-01-15T16:50:00Z,5,11,-866
2026-01-15T16:51:00Z,4,7,-869
2026-01-15T16:52:00Z,6,6,-869
2026-01-15T16:53:00Z,2,11,-878
2026-01-15T16:54:00Z,5,9,-882
2026-01-15T16:55:00Z,3,13,-892
2026-01-15T16:56:00Z,7,12,-897
2026-01-15T16:57:00Z,5,17,-909
2026-01-15T16:58:00Z,6,4,-907
2026-01-15T16:59:00Z,5,9,-911
2026-01-15T17:00:00Z,9,8,-910
2026-01-15T17:01:00Z,20,12,-902
2026-01-15T17:02:00Z,5,6,-903
2026-01-15T17:03:00Z,6,14,-911
2026-01-15T17:04:00Z,11,11,-911
2026-01-15T17:05:00Z,12,13,-912
2026-01-15T17:06:00Z,7,12,-917
2026-01-15T17:07:00Z,12,6,-911
2026-01-15T17:08:00Z,8,9,-912
2026-01-15T17:09:00Z,2,11,-921
2026-01-15T17:10:00Z,11,9,-919
2026-01-15T17:11:00Z,10,9,-918
2026-01-15T17:12:00Z,12,10,-916
2026-01-15T17:13:00Z,9,11,-918
2026-01-15T17:14:00Z,15,4,-907
2026-01-15T17:15:00Z,9,9,-907
2026-01-15T17:16:00Z,14,8,-901
2026-01-15T17:17:00Z,17,10,-894
2026-01-15T17:18:00Z,9,10,-895
2026-01-15T17:19:00Z,19,9,-885
2026-01-15T17:20:00Z,6,9,-888
2026-01-15T17:21:00Z,17,4,-875
2026-01-15T17:22:00Z,9,8,-874
2026-01-15T17:23:00Z,11,13,-876
2026-01-15T17:24:00Z,11,3,-868
2026-01-15T17:25:00Z,8,12,-872
2026-01-15T17:26:00Z,8,8,-872
2026-01-15T17:27:00Z,5,8,-875
2026-01-15T17:28:00Z,5,6,-876
2026-01-15T17:29:00Z,8,13,-881
2026-01-15T17:30:00Z,9,13,-885
2026-01-15T17:31:00Z,8,11,-888
2026-01-15T17:32:00Z,9,10,-889
2026-01-15T17:33:00Z,14,8,-883
2026-01-15T17:34:00Z,11,10,-882
2026-01-15T17:35:00Z,8,11,-885
2026-01-15T17:36:00Z,8,11,-888
2026-01-15T17:37:00Z,10,11,-889
2026-01-15T17:38:00Z,12,15,-892
2026-01-15T17:39:00Z,7,6,-891
2026-01-15T17:40:00Z,8,12,-895
2026-01-15T17:41:00Z,7,8,-896
2026-01-15T17:42:00Z,6,18,-908
2026-01-15T17:43:00Z,14,12,-906
2026-01-15T17:44:00Z,15,9,-900
2026-01-15T17:45:00Z,8,12,-904
2026-01-15T17:46:00Z,6,4,-902
2026-01-15T17:47:00Z,10,12,-904
2026-01-15T17:48:00Z,8,6,-902
2026-01-15T17:49:00Z,11,9,-900
2026-01-15T17:50:00Z,9,8,-899
2026-01-15T17:51:00Z,11,14,-902
2026-01-15T17:52:00Z,12,4,-894
2026-01-15T17:53:00Z,9,6,-891
2026-01-15T17:54:00Z,7,8,-892
2026-01-15T17:55:00Z,10,8,-890
2026-01-15T17:56:00Z,11,10,-889
2026-01-15T17:57:00Z,9,9,-889
2026-01-15T17:58:00Z,15,9,-883
2026-01-15T17:59:00Z,10,7,-880
2026-01-15T18:00:00Z,10,7,-877
2026-01-15T18:01:00Z,14,7,-870
2026-01-15T18:02:00Z,8,3,-865
2026-01-15T18:03:00Z,12,14,-867
2026-01-15T18:04:00Z,11,15,-871
2026-01-15T18:05:00Z,10,9,-870
2026-01-15T18:06:00Z,8,12,-874
2026-01-15T18:07:00Z,8,9,-875
2026-01-15T18:08:00Z,14,12,-873
2026-01-15T18:09:00Z,11,10,-872
2026-01-15T18:10:00Z,11,5,-866
2026-01-15T18:11:00Z,12,14,-868
2026-01-15T18:12:00Z,6,14,-876
2026-01-15T18:13:00Z,11,11,-876
2026-01-15T18:14:00Z,13,10,-873
2026-01-15T18:15:00Z,4,7,-876
2026-01-15T18:16:00Z,9,12,-879
2026-01-15T18:17:00Z,12,10,-877
2026-01-15T18:18:00Z,8,9,-878
2026-01-15T18:19:00Z,13,12,-877
2026-01-15T18:20:00Z,10,12,-879
2026-01-15T18:21:00Z,6,7,-880
2026-01-15T18:22:00Z,5,9,-884
2026-01-15T18:23:00Z,10,8,-882
2026-01-15T18:24:00Z,9,9,-882
2026-01-15T18:25:00Z,10,13,-885
2026-01-15T18:26:00Z,13,2,-874
2026-01-15T18:27:00Z,10,11,-875
2026-01-15T18:28:00Z,10,6,-871
2026-01-15T18:29:00Z,11,11,-871
2026-01-15T18:30:00Z,7,15,-879
2026-01-15T18:31:00Z,11,9,-877
2026-01-15T18:32:00Z,12,7,-872
2026-01-15T18:33:00Z,13,10,-869
2026-01-15T18:34:00Z,7,10,-872
2026-01-15T18:35:00Z,10,10,-872
2026-01-15T18:36:00Z,12,13,-873
2026-01-15T18:37:00Z,13,15,-875
2026-01-15T18:38:00Z,15,11,-871
2026-01-15T18:39:00Z,11,10,-870
2026-01-15T18:40:00Z,9,15,-876
2026-01-15T18:41:00Z,12,5,-869
2026-01-15T18:42:00Z,15,11,-865
2026-01-15T18:43:00Z,12,13,-866
2026-01-15T18:44:00Z,9,10,-867
2026-01-15T18:45:00Z,5,15,-877
2026-01-15T18:46:00Z,12,8,-873
2026-01-15T18:47:00Z,16,13,-870
2026-01-15T18:48:00Z,15,9,-864
2026-01-15T18:49:00Z,9,8,-863
2026-01-15T18:50:00Z,10,12,-865
2026-01-15T18:51:00Z,9,13,-869
2026-01-15T18:52:00Z,9,6,-866
2026-01-15T18:53:00Z,15,10,-861
2026-01-15T18:54:00Z,10,6,-857
2026-01-15T18:55:00Z,14,9,-852
2026-01-15T18:56:00Z,3,7,-856
2026-01-15T18:57:00Z,9,9,-856
2026-01-15T18:58:00Z,8,7,-855
2026-01-15T18:59:00Z,9,13,-859
2026-01-15T19:00:00Z,9,4,-854
2026-01-15T19:01:00Z,11,7,-850
2026-01-15T19:02:00Z,10,6,-846
2026-01-15T19:03:00Z,5,8,-849
2026-01-15T19:04:00Z,14,11,-846
2026-01-15T19:05:00Z,12,12,-846
2026-01-15T19:06:00Z,11,6,-841
2026-01-15T19:07:00Z,6,9,-844
2026-01-15T19:08:00Z,12,7,-839
2026-01-15T19:09:00Z,7,9,-841
2026-01-15T19:10:00Z,9,12,-844
2026-01-15T19:11:00Z,8,9,-845
2026-01-15T19:12:00Z,10,8,-843
2026-01-15T19:13:00Z,12,9,-840
2026-01-15T19:14:00Z,11,11,-840
2026-01-15T19:15:00Z,9,11,-842
2026-01-15T19:16:00Z,14,12,-840
2026-01-15T19:17:00Z,12,6,-834
2026-01-15T19:18:00Z,11,8,-831
2026-01-15T19:19:00Z,8,10,-833
2026-01-15T19:20:00Z,8,6,-831
2026-01-15T19:21:00Z,9,12,-834
2026-01-15T19:22:00Z,14,10,-830
2026-01-15T19:23:00Z,15,17,-832
2026-01-15T19:24:00Z,4,9,-837
2026-01-15T19:25:00Z,11,13,-839
2026-01-15T19:26:00Z,8,8,-839
2026-01-15T19:27:00Z,12,14,-841
2026-01-15T19:28:00Z,9,6,-838
2026-01-15T19:29:00Z,6,7,-839
2026-01-15T19:30:00Z,8,10,-841
2026-01-15T19:31:00Z,16,12,-837
2026-01-15T19:32:00Z,11,10,-836
2026-01-15T19:33:00Z,9,5,-832
2026-01-15T19:34:00Z,6,11,-837
2026-01-15T19:35:00Z,7,5,-835
2026-01-15T19:36:00Z,9,10,-836
2026-01-15T19:37:00Z,9,8,-835
2026-01-15T19:38:00Z,12,11,-834
2026-01-15T19:39:00Z,7,15,-842
2026-01-15T19:40:00Z,13,10,-839
2026-01-15T19:41:00Z,11,10,-838
2026-01-15T19:42:00Z,11,12,-839
2026-01-15T19:43:00Z,12,7,-834
2026-01-15T19:44:00Z,9,10,-835
2026-01-15T19:45:00Z,8,6,-833
2026-01-15T19:46:00Z,7,14,-840
2026-01-15T19:47:00Z,11,8,-837
2026-01-15T19:48:00Z,7,9,-839
2026-01-15T19:49:00Z,5,9,-843
2026-01-15T19:50:00Z,10,6,-839
2026-01-15T19:51:00Z,9,9,-839
2026-01-15T19:52:00Z,9,8,-838
2026-01-15T19:53:00Z,12,13,-839
2026-01-15T19:54:00Z,8,11,-842
2026-01-15T19:55:00Z,5,11,-848
2026-01-15T19:56:00Z,16,18,-850
2026-01-15T19:57:00Z,11,13,-852
2026-01-15T19:58:00Z,9,11,-854
2026-01-15T19:59:00Z,10,15,-859
2026-01-15T20:00:00Z,5,13,-867
2026-01-15T20:01:00Z,11,9,-865
2026-01-15T20:02:00Z,4,11,-872
2026-01-15T20:03:00Z,10,12,-874
2026-01-15T20:04:00Z,7,21,-888
2026-01-15T20:05:00Z,6,10,-892
2026-01-15T20:06:00Z,5,16,-903
2026-01-15T20:07:00Z,8,9,-904
2026-01-15T20:08:00Z,7,12,-909
2026-01-15T20:09:00Z,7,14,-916
2026-01-15T20:10:00Z,7,10,-919
2026-01-15T20:11:00Z,1,9,-927
2026-01-15T20:12:00Z,3,14,-938
2026-01-15T20:13:00Z,4,11,-945
2026-01-15T20:14:00Z,4,8,-949
2026-01-15T20:15:00Z,7,7,-949
2026-01-15T20:16:00Z,6,6,-949
2026-01-15T20:17:00Z,10,12,-951
2026-01-15T20:18:00Z,2,10,-959
2026-01-15T20:19:00Z,7,9,-961
2026-01-15T20:20:00Z,5,8,-964
2026-01-15T20:21:00Z,4,11,-971
2026-01-15T20:22:00Z,3,15,-983
2026-01-15T20:23:00Z,4,8,-987
2026-01-15T20:24:00Z,4,7,-990
2026-01-15T20:25:00Z,7,6,-989
2026-01-15T20:26:00Z,8,9,-990
2026-01-15T20:27:00Z,8,14,-996
2026-01-15T20:28:00Z,9,15,-1002
2026-01-15T20:29:00Z,6,12,-1008
2026-01-15T20:30:00Z,7,9,-1010
2026-01-15T20:31:00Z,8,21,-1023
2026-01-15T20:32:00Z,2,9,-1030
2026-01-15T20:33:00Z,5,15,-1040
2026-01-15T20:34:00Z,6,12,-1046
2026-01-15T20:35:00Z,7,16,-1055
2026-01-15T20:36:00Z,4,7,-1058
2026-01-15T20:37:00Z,8,11,-1061
2026-01-15T20:38:00Z,6,16,-1071
2026-01-15T20:39:00Z,6,16,-1081
2026-01-15T20:40:00Z,6,7,-1082
2026-01-15T20:41:00Z,5,3,-1080
2026-01-15T20:42:00Z,8,14,-1086
2026-01-15T20:43:00Z,3,13,-1096
2026-01-15T20:44:00Z,3,18,-1111
2026-01-15T20:45:00Z,4,11,-1118
2026-01-15T20:46:00Z,6,9,-1121
2026-01-15T20:47:00Z,10,9,-1120
2026-01-15T20:48:00Z,4,12,-1128
2026-01-15T20:49:00Z,5,12,-1135
2026-01-15T20:50:00Z,8,8,-1135
2026-01-15T20:51:00Z,9,9,-1135
2026-01-15T20:52:00Z,6,13,-1142
2026-01-15T20:53:00Z,5,11,-1148
2026-01-15T20:54:00Z,5,14,-1157
2026-01-15T20:55:00Z,6,12,-1163
2026-01-15T20:56:00Z,4,8,-1167
2026-01-15T20:57:00Z,8,6,-1165
2026-01-15T20:58:00Z,9,16,-1172
2026-01-15T20:59:00Z,8,16,-1180
2026-01-15T21:00:00Z,7,10,-1183
2026-01-15T21:01:00Z,3,11,-1191
2026-01-15T21:02:00Z,7,9,-1193
2026-01-15T21:03:00Z,5,6,-1194
2026-01-15T21:04:00Z,6,10,-1198
2026-01-15T21:05:00Z,7,8,-1199
2026-01-15T21:06:00Z,5,14,-1208
2026-01-15T21:07:00Z,6,11,-1213
2026-01-15T21:08:00Z,10,11,-1214
2026-01-15T21:09:00Z,9,13,-1218
2026-01-15T21:10:00Z,7,8,-1219
2026-01-15T21:11:00Z,7,15,-1227
2026-01-15T21:12:00Z,2,13,-1238
2026-01-15T21:13:00Z,9,10,-1239
2026-01-15T21:14:00Z,8,11,-1242
2026-01-15T21:15:00Z,10,14,-1246
2026-01-15T21:16:00Z,4,17,-1259
2026-01-15T21:17:00Z,8,9,-1260
2026-01-15T21:18:00Z,7,8,-1261
2026-01-15T21:19:00Z,4,9,-1266
2026-01-15T21:20:00Z,9,8,-1265
2026-01-15T21:21:00Z,5,9,-1269
2026-01-15T21:22:00Z,7,6,-1268
2026-01-15T21:23:00Z,3,14,-1279
2026-01-15T21:24:00Z,7,8,-1280
2026-01-15T21:25:00Z,5,11,-1286
2026-01-15T21:26:00Z,4,15,-1297
2026-01-15T21:27:00Z,6,11,-1302
2026-01-15T21:28:00Z,6,9,-1305
2026-01-15T21:29:00Z,3,11,-1313
2026-01-15T21:30:00Z,6,4,-1311
2026-01-15T21:31:00Z,14,17,-1314
2026-01-15T21:32:00Z,5,13,-1322
2026-01-15T21:33:00Z,5,13,-1330
2026-01-15T21:34:00Z,6,11,-1335
2026-01-15T21:35:00Z,5,4,-1334
2026-01-15T21:36:00Z,8,9,-1335
2026-01-15T21:37:00Z,7,4,-1332
2026-01-15T21:38:00Z,6,9,-1335
2026-01-15T21:39:00Z,6,9,-1338
2026-01-15T21:40:00Z,3,10,-1345
2026-01-15T21:41:00Z,4,14,-1355
2026-01-15T21:42:00Z,6,10,-1359
2026-01-15T21:43:00Z,4,11,-1366
2026-01-15T21:44:00Z,3,10,-1373
2026-01-15T21:45:00Z,7,9,-1375
2026-01-15T21:46:00Z,7,7,-1375
2026-01-15T21:47:00Z,6,9,-1378
2026-01-15T21:48:00Z,5,11,-1384
2026-01-15T21:49:00Z,4,18,-1398
2026-01-15T21:50:00Z,7,18,-1409
2026-01-15T21:51:00Z,1,7,-1415
2026-01-15T21:52:00Z,5,11,-1421
2026-01-15T21:53:00Z,5,9,-1425
2026-01-15T21:54:00Z,6,8,-1427
2026-01-15T21:55:00Z,5,9,-1431
2026-01-15T21:56:00Z,15,15,-1431
2026-01-15T21:57:00Z,5,14,-1440
2026-01-15T21:58:00Z,6,13,-1447
2026-01-15T21:59:00Z,3,11,-1455
2026-01-15T22:00:00Z,0,6,-1461
2026-01-15T22:01:00Z,0,14,-1475
2026-01-15T22:02:00Z,0,10,-1485
2026-01-15T22:03:00Z,0,7,-1492
2026-01-15T22:04:00Z,0,12,-1504
2026-01-15T22:05:00Z,0,14,-1518
2026-01-15T22:06:00Z,0,5,-1523
2026-01-15T22:07:00Z,0,11,-1534
2026-01-15T22:08:00Z,0,13,-1547
2026-01-15T22:09:00Z,0,9,-1556
2026-01-15T22:10:00Z,0,11,-1567
2026-01-15T22:11:00Z,0,12,-1579
2026-01-15T22:12:00Z,0,12,-1591
2026-01-15T22:13:00Z,0,10,-1601
2026-01-15T22:14:00Z,0,5,-1606
2026-01-15T22:15:00Z,0,11,-1617
2026-01-15T22:16:00Z,0,11,-1628
2026-01-15T22:17:00Z,0,11,-1639
2026-01-15T22:18:00Z,0,10,-1649
2026-01-15T22:19:00Z,0,10,-1659
2026-01-15T22:20:00Z,0,9,-1668
2026-01-15T22:21:00Z,0,12,-1680
2026-01-15T22:22:00Z,0,8,-1688
2026-01-15T22:23:00Z,0,13,-1701
2026-01-15T22:24:00Z,0,19,-1720
2026-01-15T22:25:00Z,0,10,-1730
2026-01-15T22:26:00Z,0,8,-1738
2026-01-15T22:27:00Z,0,8,-1746
2026-01-15T22:28:00Z,0,7,-1753
2026-01-15T22:29:00Z,0,10,-1763
2026-01-15T22:30:00Z,0,4,-1767
2026-01-15T22:31:00Z,0,13,-1780
2026-01-15T22:32:00Z,0,9,-1789
2026-01-15T22:33:00Z,0,14,-1803
2026-01-15T22:34:00Z,0,8,-1811
2026-01-15T22:35:00Z,0,9,-1820
2026-01-15T22:36:00Z,0,12,-1832
2026-01-15T22:37:00Z,0,12,-1844
2026-01-15T22:38:00Z,0,14,-1858
2026-01-15T22:39:00Z,0,8,-1866
2026-01-15T22:40:00Z,0,7,-1873
2026-01-15T22:41:00Z,0,10,-1883
2026-01-15T22:42:00Z,0,13,-1896
2026-01-15T22:43:00Z,0,13,-1909
2026-01-15T22:44:00Z,0,11,-1920
2026-01-15T22:45:00Z,0,14,-1934
2026-01-15T22:46:00Z,0,12,-1946
2026-01-15T22:47:00Z,0,10,-1956
2026-01-15T22:48:00Z,0,8,-1964
2026-01-15T22:49:00Z,0,12,-1976
2026-01-15T22:50:00Z,0,8,-1984
2026-01-15T22:51:00Z,0,11,-1995
2026-01-15T22:52:00Z,0,7,-2002
2026-01-15T22:53:00Z,0,5,-2007
2026-01-15T22:54:00Z,0,6,-2013
2026-01-15T22:55:00Z,0,4,-2017
2026-01-15T22:56:00Z,0,7,-2024
